,0
632,amlo casi secta grupo religioso q aparta d doctrina q considera ortodoxa comunidad cerrada caracter espiritual guiada x lider q ejerce poder carismaticosobre adeptos
633,creencia implica fe persona cree santa hizo ofensa juntaran morena
634,solo meme playera dice hombre habla mal amlo xochitl confundio morena dedica santa muerte
635,aparte q meme morena jajajjaa
636,siquiera hicieran solucion santa muerte imagen camisa decia verdadero hombre habla mal amlo nunca decia adoren esoo jajajj
637,xochitl soltaba claudia
638,montse claudia quiere quitar constitucion hacer pais comunista venezuela constitucion dijo
639,amo maynez claudia espose
640,montse claudia quiere quitar constitucion hacer pais comunista venezuela constitucion dijo
641,claudia xochitl maynezai lob you
642,claudita chochil maynez kajajajajajajajja
643,claudia
644,decia verdades claudia
645,montse claudia quiere quitar constitucion hacer pais comunista venezuela constitucion dijo
646,claudia xochitl maynezai lob you
647,xochitl claudia maynez
648,resumen claudia xochitl pelean maynez
649,xochitl solo atacar claudia neta bueno dejo claudia dio minutos karate tambien propuso
650,quiere gobirno jaja metieron maynez bajarle votos xochitl gane claudia
651,pepe cruz morena
652,solo ver pasado cada da cuenta claudia mujeres mejor preparadas mexico
653,gracias voto claudia
654,entonces quieres haga lista estan claudia
655,morena prian peores piensas botar partidos
656,gana partido varios igual ano pasado tabasco nadie voto adan augusto solo amlo adan termino siendo gobernador
657,solo refrito lopez obrador
658,nono voto morena pues ma
659,q voy claudia jaja
660,siento claudia mejor pues lleva ma tiempo amlo ma confiable
661,pues xochitl dice dice cosas claudia intenta defenderse tiempo queda
662,noooo entiendan justo hace sheimbaum gane vean hizo bronco quadri
663,oposicion si invito stolkear cuentas ahi daran gracias mc morena estan comun acuerdo
664,verdad respondido ver xochitl tambien ataca claudia
665,nadie ataca experienciaobvio ganara claudia asi veremos si vuelve gobernador asihay ver tal gobierna
666,xochitl claudia maynez
667,claudia presidenta
668,si claudia gana casa va hacer gobierno va hacer gobierno
669,si honesta aunque gane va cambiar menos salvar poquito morena nunca sido fiar
670,siguen diciendo claudia acaso puesto invertigar analizar cosas
671,quiera segura claudia serum presidenta
672,combiene claudia k apoya keninis
673,claudia si kenini
674,claudia sheinbauw
675,si buenoclaudia sheinbaum
676,tal quede morena
677,claudia menos peor
678,andres
679,claudia si
680,claudia si
681,si votar menos peor morena entra
682,claudia buena
683,claudia
684,claudia peor nad
685,amo
686,claudia ma descente
687,pues si sinceramente mejores idea demostrado madurez claudia
688,claudia apenas si cumple dice buenos argumentos vrdd
689,menos peor claudia
690,neta claudia super buena bueno comparacion demas claro si
691,claudia mejor opcion
692,ma maduros claudia poquito maynez xochitl
693,pues creo claudia menos peor asi modos
694,menos peor claudia
695,claudia proxima presidenta
696,maynez quiere poner ma horas escuelas bro bueno toda formas dejaran mucha tarea menos tiempo hacerla mejor propuesta claudia eliminado examenes
697,maynez dijo escuelas falso solo pondra ma receso claudia hara relajo eliminar examen
698,aribe claudia
699,noo mejor voy aver ma moreno
700,vv quiere morena sigas burrito
701,cre iglesia bro rumores si entra claudia eliminara ley aiga ma presidentes ma si sierto iglesia si cierto
702,claudia va ayudar escuela examen tarea ser mejores
703,queria escuela tiempo completo queria claudia
704,pienso q xochitl votar claudia
705,claudia quiere quitar constitucion hacer pais comunista venezuela constitucion dijo
706,shoshil xochitl shampoo sheinbaun
707,jajaj reganaban xochitl mostrar cartel mientras claudia hablando
708,xochitl claudia peleando maynezai you
709,wey encanta maynez mientras xhochitl claudia estan
710,wey maynez solo bajarle votos xochitl gane libremente claudia
711,maynez lleva peso pan morena si situacion morena ultimo sexenio dificil pandemia
712,maynez voto reforma penanieto marcha propio pueblo gobernaba diciendile vende patria si asi actuo siendo gobernador sido imaginate qu hara pais
713,q dijo xochitl q morena hace culto santa muerte ayer lugar apoyar xochitl votos mayoria senor traian ala santa muerte collares
714,p catolica creo si claudia cree santa muerte p cada hablando politica religion
715,claudia cree jaja camisas meme calacas chidas
716,pues q anda diciendo q morena hace culto ala santa muerte
717,nadie claudia xochitl mientras maynes ay loviu
718,si dirijido demasiado juventud propone cosas adultos mayores morena solo segun mejora
719,claudia
720,contexto segundo debate xochitl claudia maynez
721,xochitl claudia maynez
722,mejor ala vez si ala vez peor q claudia quiera quitar examen admision ala prepa escuela mejor asi impulsar estudios aunque queramos
723,primarias guarderias tiempo completo ayudar madres solteras padre solteros obviamente va haber medio tiempo
724,aaaa voten claudia
725,segun vi solo primarias ayudar madres solteras escuelas daran comer ninos
726,va apoyar ma jovenes estudiantesno morena perdon apoya adultos estan ma alla hijos quedan rico apoyo justo
727,xochitl molestando claudia
728,quiero saber maynez claudia si
729,si propuestas claudia mismas amlo
730,titere amlo
731,igual manera caludia propios intereses colon marioneta morena solo hace dicen igual muchas propuestas viables
732,maynez solo dice propuestas estan haciendo claudia va seguir continuidad proyectos amlo llamenle titere ojala asi
733,hecho ah aclarado ocasiones si culpa marcelo ebrad razon cree quedo puesto claudia
734,mismas amlo quiere hacer salina gortari medio quiere seguir dirigiendo ve aleguas
735,si sabias propuestas morena politicas clientelares unicamente buscan contento mayoria pais seguir poder estan dandole madre sectores
736,xq amlo tendio cama
737,claudia habla ambientalismo energias etc justamente estudio preparada logicamente depende decision
738,claudia xochitl van votar maynez
739,claudia parece sra tweedy villana pollitos fuga
740,chochil claudia maynez
741,soltaban claudia
742,claudia
743,opino independientemente religion claudia quiere decir adoctrine direccione dicha religion
744,si vieras pueblo rituales hacen obrador mueres xx
745,rex haces aqui jajaja amo maynez
746,claudia dijo hace ano religiosa ahora campana pasaso imagenes virgen rosario jajajajajajajaja
747,solo rebaje si gana si claudia ganara
748,xochitl claudia maynez
749,xochitl dijo claudia conteste claudia tenia tiempo dijo regalo tiempo
750,claudia habla simon albin ardillas
751,pues quedo boca abierta vio toda propuestas claudia
752,morena lover
753,maynez xochitl claudia
754,vamos claudia
755,viva claudiaaa
756,claudia usopp
757,montse claudia quiere quitar constitucion hacer pais comunista venezuela constitucion dijo
758,claudia dominada zamora
759,maynez oerdidaas claudia chocjiil perdidas perdidas
760,claudia salvacion
761,claudia
762,si amlo
763,si queda sheinbaum si xochitl maynez si perdidos
764,ma perdido estara si gana xochil claudia mejor arriesgarnos votar maynez digan digan do candidatas serian mismo si votan serum morena comprado
765,unica seria claudia jakakaka
766,claudia buena
767,votar morena narco partido
768,valio madres
769,claudia va salvar
770,jajajajajaj ponian pelear claudia xohcil
771,va ganar claudia
772,creo claudia ma cara presidenta
773,entro amlo
774,si gana xochitl si si gana claudia maynez
775,si mejor amlo aplica porfirio diaz
776,ojala quedara abuelito obrador
777,xochitl volver pasado claudia conformarnos maynez mexico nuevo
778,amlo wey
779,amlo jajaja
780,pues bro amlo peso mexicano aumenta valor ma ultimos ano
781,exacto si cheinbau peje mismo partido jajsj
782,mexico despierta debemos banco mundial debido pena nieto amlo bajo corrupcion delincuencia igual digo q quede simplemente tan mal presidente piensan
783,amlo
784,amlo
785,claudia mismo
786,mananeras ejemplo literal paises burlan amlo
787,sacar morena
788,buena persona menos quiere destruir democracia claudia
789,ayuda claudia habla alvin alvin ardillas
790,xochitl claudia maynez
791,xochitl tipica castrosa salon jajaja claudia inteligente maynez apoya desmadre
792,cartel claudia nariz pinocho ksjshsbsjsjsns maynez
793,siento q claudia xochitl vez decir q van hacer mexico pelean jajaja
794,grupo tresmis do amigas xochitl claudia mainez
795,maynez claudia porfavor
796,claudia ma decente
797,lichee morena rinde culto santa muerte entonces voto morena
798,ay dios mio regresenme amlo vv
799,aylen xochitl claudia vv
800,pido ser claudia
801,mejor claudia punto
802,claudia xochitl mainez
803,hecho hace me hablaron preguntaron si representante morena votaria dijeron nombres modo respondi azar pq cansado encuestas
804,puros senor ma ano estan morena xd
805,jovenazo encontra morena clase gobierno induce destrucciom pais
806,prefiero votar morena votar mismo partido pena nieto felipe calderon
807,sabes mayoria priistas pasaron morena verdad significa odio persona destruyeron pais practicamente da apoyo
808,jajajajaja osea perdon incondiscional solo pasarse morena
809,amlo actitud primaria haciendo berrinche cada beneficia prefiere culpar aceptar culpa
810,solo tik tok carlos marx sociologo advierte pasos siguiendo morena
811,pasa com amlo cree hechar culpa conservadores fifia madres buscadoras llamandolas politiqueria f trabajar cambiar correcto
812,espero xochitl pasemos comunismo propone morena ademas morena plagado expriistas solo morenistas dan perdon incondicional
813,recomiendo leer investigar saber claudia peor candidata
814,estan morena verdad van xochil gente lela xd
815,jovenazo morena seria inicio destruccion pais
816,mexico llegaria destruccion morena
817,rumbo comunista lleva gobierno anlo titer sheinbaum amlo salvando mexico
818,agregare ro hablas economia gobierno amlo aumento deuda externa dejo epn
819,ver bajada precio dolar amlo leer poquito economia rey
820,mira justamente exponer acerca gobernatura plan desarrollo nacional amlo considerable aumento salario minimo oportunidades becas
821,enrique penanieto habian eliminado gracias amlo ayudas brindado gobierno podran eliminar seguira apoyando persona pobreza persona mayores
822,endeuda ma mayoria proyectos amlo duplican casi presupuesto original actualmente amlo aumento deuda externa ma dejo epn
823,mejores soluciones vez regalar dinero notan ma intenciones amlo dice dar pobres estrategia politica ademas llamarlos mascotas necesitan alimento
824,cimientos estan mal hechos amlo quiere robar ma poder dichoso plan c objetivo beneficiar pobre perjudicar produce
825,amlo ah perjudicado produce
826,nop apoyo dice amlo estrategia politica deja pobres conviene cuentan voto manipulacion
827,mil veces peores rumbo comunista morena culpando conservadores gastando inutilmente buscar general muerto hace ano llamando madres buscasoras politiqueria
828,ogullo votar morena solo va generar ma pobreza bien apoyes presidenre llama pobres mascotas necesitan alimento
829,amlo mantuvo economia pais pandemia guerra aun asi mantuvo pais actualmente mejorando economia
830,sostengo afirmacion morena peor
831,entonces haces mamada si asivotar morena diooos mija yatoda politica mrd
832,ma bien viejitos votan morena programas sociales mucha gente trabaja ma criterio propio
833,ajajaj mismo ma xochitl lit q esperandola pura gente adulta tambien persona mayor edad simpatizantes igual nm mejor claudia estan peor
834,amlo burlo pobres reciben apoyos llamandolos mascotas necesitan alimento ofendieron
835,hecho si morena sigue terminaremos cuba esperando gobierno alimente despensa morena mantiene mucha gente sosa
836,si gana morena mexico hace dictadura
837,morenistas amlo mundo color rosa senala escucha cosecha pobres estrategia politica dijo mananera
838,q juntar firmas reelegir amlo
839,claudia mujer origen judio cree hara avances revolucion mundial
840,preocupate xochitl jajaja claudia maynez cualquiera tan malo
841,mejores propuestas q claudia
842,nadie toma enserio xochitl diciendo cada majaderia si meme inventando puras cosas caso titere amlo
843,apoco claudia si veridicas honesta ejemplar claudia maestria energias sirve gobernar pais unico hace colgarse hizo amlo
844,futuro sheimbaum presente
845,amlo quito pensiones nadie dice jajaja
846,entonces maduro votar morena llevo quiebra pais xochitl simple burla digo deleitame parecer cree maduro querer votar alguna
847,amigo morena mejoro economia mexicana maynez pena nieto
848,unico meme claudia siento mitomana titere amlo xochitl queriendose hacer pobre voten tener educacion valores pena
849,cree amlo bajo dolar jaja amigo dieron oportunidad morena fracaso viejito terco solo habla conveniencia verdad bueno
850,bueno gente apoya morena acepte dice cara morena posible gente ignorante analfabeta ma pobres mejor senor dijo
851,jajaja si bro si amlo mejorado mexico cree q estabamos mejor pena nieto fox va salir calderon mejor presidente ultimos ano sido obrador ma
852,amigo cree q maynez va mejorar mexico punto final maynez solo meme apoyan cancion si ninguno buena opcion sheinbaun mejor
853,piensas verdad absoluta si dio oportunidad partido desaprovecho modo da alguien ma sheinbaum senora esencia criterio
854,solo titere amlo cara burla sucedido nunca responde verdades dicen solo rie senora manipula voten cascada gente
855,dime propuestas maynez hermano solo piensas q diciendo morena apoyo mexico mejoro dime sido mejor presidente q obrador ultimos ano fox calderon pena nieto
856,jajaja sheinbaun pelea hermano ahi unica q pelea xochitl q proponia maynez
857,si viste debate viste propuestas sheinbaun
858,sinceramente paso echandose bolita xochitl alabando amlo unico dijo debate subimos salario erradicamos pobreza dijeron nunca sabria
859,jajaja amigo q debate viste sheinbaun pelaba xochitl
860,bien bajo misma logica si promete maynez haga bien mayor promete claudia haga paso hablar xochitl
861,ser electo elecciones estudiar politica va ser unico argumenta respuesta si investigas clauidia estudiado ma hecho ma cosas hechos palabras
862,quieren ver claudia si hecho muchas cosas excuse metro gobiernos tenian solo ven cosa mal ma buenas weyes
863,ver si pone pensar maynez hecho partido demasiado corrupto morena mejorado pais tren maya pobresa disminuido claudia trabajado amlo
864,presidente lopez obrador er lugar lideres mundo empatado modi india saque google
865,morena ano record buenos sigue dandole pais partidos decepcionaron vez nuevo
866,quiero sigan becas amlo manos claudia
867,pena xochitl jaja burla mejor pena tachamos tonto dio cuenta idea tan iguales amlo chavez asi decir
868,haciendo ahi repetir dijo amlo mujer criterio esencia verguenza
869,claudia quieras mejor opcion continuara proyectos amlo hizo darles beca cosa maynez podria quitar aumentar horas escuela quieres
870,dice meme vi propuestas do debate dejando lado fanatismo morena jaja mejor opcion dio oportunidad morena pan
871,regaron si quieres bienestar deja votar morena
872,ma chingados vamos quedar si gana corrupto va aumentar horas va quitar becas programa amlo
873,hablas xochitl si asi entendible aspira ser buena opcion claudia dicho prometido ayudara persona mayores dara becas continuas asi amlo apoyo
874,gane corrupto solo va aumentar horas posiblemente quite becas nombre si re mal si bien gracias amlo
875,meme mitomana claudia xochitl verdulera
876,bb claudia not metas
877,osea dan aun burro becas bien apoye amlo quiere decir claudia igual amlo
878,claro claudia mejores propuestas
879,maynez habia subidoya arreglado gane claudia
880,claudia presidenta
881,na penanieto ignorante pri morena plano pais valio madre
882,obviamente claudia
883,vamos claudia
884,precoupan q votan claudia
885,literalmente estan votando q claudia traiga comunismo mexico trabajas h comunismo q hace q toma mitad salariio da personaa parece justo
886,claudia presidenta
887,claudia presidente comunismo enorme inflacion
888,vamos claudia morena
889,claudia cien ciento
890,claudia
891,claudia arriba obvio maynez abajo claudia obviamente xochitl abajo
892,creo q claudia serum proxima presidenta mexico
893,bien morena
894,p morena peso fraccion salario minimo
895,claudia dijon va dar peso canasta basica
896,si bueno maynez va ser mejor gobernador asi eh
897,claudia
898,vamos claudia
899,si vamos claudia pobreza
900,claudia presidenta
901,claudia defiende poquito ma
902,claudia defiende poquita ma bro
903,pues morena vaya chingr madre
904,morena prian xd
905,morena tantos pri si obvio morenq mejor
906,morena mejor menos
907,morena mejor xddddd
908,mira amlo hizo peso valiera ma sueldo minimo mejoro tambien menos pobresa
909,si echo si almenos aca vivo subio precio misma pobreza gobiernan mismos morena
910,arriba morena
911,claudia
912,claudia presidenta
913,si here hermana cochi secuestradora bale cada quienpero claudia serum presidenta mexico asi noma
914,claufia va ganar
915,claudia
916,arriba claudia
917,viva claudia
918,claudia sheinbaum presidenta
919,si morena gana mexico hace dictadura xddd
920,morena super corrupto xochitl mejor opcio
921,claudia si ofrecer sabe hablar ingles
922,pues aver pasa terminar si gana claudia va aver ma corrupcion inseguridad
923,diras amlo habla super bien ingles
924,apoco amlo sabe
925,claudia bien q veo desorientado
926,miedo gane morena
927,literalmente vivido ano morena uy miedo
928,solo votan morena hambreados
929,estan cegados creo buena opcion ahorita claudia seria peor duda
930,claudia peor p ninguno buena vddpero claudia mejor tinaco guapote maynes mijaestudie nota falta
931,miedo gane claudia
932,literalmente titere amlo
933,jajaja quisieran morena crean datos chocolate datos veran junio urnas
934,chochil casa maynez spotify claudia presidenta
935,pedo maynez ma bajo xochitl vamos claudiaaa
936,lit si supieran ejemplo propuestas copio xochitl claudia apenas
937,analizaste we debate mejor junto claudia ademas buen historia propuestas increibles
938,cambio claudia dice contruir hospitales primer nivel cada zona rural pais tenerlos bien equipados surtidos medico enfermas rurales menos plaz
939,ma decentes ahi claudia maynez do dan buenas propuestas do serian buenos presidentes asi veas
940,aun asi maynez mejor candidato claudia xocochil tambien maynez mejores propuestas opinion
941,invito lea propuestas claudia maynez facil convencerse maynez
942,verdad pa mainez unico dara perlea junio ganara claudia minimum
943,estrategia politica lopez obrador daran cuenta final
944,menos dinosaurio claudia rex jajaja
945,bueno minimo maynez xochitl gane claudia perfecto gane maynez bueno intentar nuevo
946,q claudia
947,morena peligro vv
948,claudia tmb pri
949,preciosa si gana claudia violencia aumentara estigma flojos tambien definitivamente quitaran ma derechos ciudadanos
950,ay bb violencia mejores importa vote final va valer madres pais
951,sacas gobierno amlo disminuyo dijiste derechos sacas
952,ntp tiempo tmb cegada amlo tragaba toda mentiras solo necesitas investigar datos real darte cuenta pesimo presidente
953,derechos solo busca morena quito derecho seguro popular quiere quitar varios ma seguir robando dinero dificil encontrar video
954,siempre violencia tampoco jodas goberno claudia muertos negligencia morena partido mediocre vdd preferible q gane pan
955,persona vale madres jajaj
956,parece curioso digas amlo disminuido homicidios siendo aca sonora indice violencia ma alto cada dia encuentran ma ma persona desaparecdas
957,datos demuestra incluso amlo hablo dice fundamentos
958,mienten sheinbaum cuelga ser mujer mandado agreder mujeres conservadora marioneta amlo amlo andaba chingando traer nuevo hizo contrario
959,discriminacion aumento pobreza aumento amlo miente diciendo q refineria sirve rentable igual aeropuerto cumplir propuestas conservadoras
960,ayyy fiel seguidora noticieros amarillistas va aunmentar pobreza si amlo subio salario minimo ma oportunidades trabajo disminuyo inflacion busca estadistica real
961,becas pensiones vias transporte economico f cablebus trolebus si hecho claudia we promete ninguno partido hecho
962,muevas dijeron voten voten pais condenado nadie quiere pri nadie quiere morena nadie quiere penanieto plano valio v jajajaj
963,claudia solo hizo popular quiere seguir dandole dinero mundo
964,entonces spot dicen existan ma becas aumenten pension adultos mayores vota sheinbaum dime si si ahi estan agarrando solamente
965,informan noticieros manipulan informacion solo hablan mal amlo obvio mejor unico usan regalan dinero apoyos
966,exacto dan tiempo investigar bien cosas confiables creen cualquier cosa alegra encontrar gente apoye amlo sabe mucha diferencia pais
967,logrado amlo gobierno dame fuentes confiables porfavor
968,liberacion conacyt puedes investigar incluso imago pruebas si agregar tren maya opaques amigo envidia amlo
969,dinero quedado embargo amlo partido morena brindado apoyo seguir estudiando solo abre ojos piensa bien cosas
970,honestamente claudia peor opcion votar digo demas buenos presidentes demas ofrecen seguridad ciudadanos
971,idea amlo abrazos balazos pesima idea solo dejando nagcos hagan ma fuertes puedan tener ma poder
972,quiere votar claudia
973,claudia problema
974,claudia presidenta mexico maynez spotify xochitl casa
975,tendriamos votar claudia
976,nt asi morena
977,comentarios puro hambriado morena
978,claudia sheinbaum presidenta
979,mejor perfecta estan bien pende ma probabilidades salvar pais asi haciendo amlo aunque piensan diferente
980,arriva claudia presidenta
981,hablas aeropuerto cancelo amlo
982,amlo pais incremento casi pib nominalsubio pib ppc pib ppa idh factores ano pandemia priand hizo decadas quieres siga
983,morena robado imaginas
984,voy votar maynez unico buenas propuestas ponen claudia xochitl general buen potencial
985,mayoria propuestas maynez robo claudia xochitl
986,partidos coinciden propuestas pues hicieron similares propuestas maynez claudia xochitl
987,punto vista refiero nl nuevos proyectos llevan lleva acabo amigo maynez gobernador samuel mira traen idea similares
988,senora claudia ma quiere llegar jovenes logra
989,si gana claudia mexico estara decadencia
990,jajajaja suenan claudia gente
991,claudia sheinbaum presidente
992,morena va arruinar mexico
993,creo mal informado claudia lleva maynes xochitl primer debate cambiaron drasticamente porcentajes
994,claudia maynez cochilt supe
995,molesta claudia vaya primero neta xochitl va segundo existe aun gente mexico votara
996,encontre loquito centro ayer detenido polis gritando amo xochitl puro xochitl buena
997,creo claudia va ma arriba guste
998,siempre encuestas amanadas lopez obrador claudia morena secuaces bola ratas corruptos ineptos xochitl galvez presidenta
999,claudia presidente
1000,claudia xochil tieben dialogo discurso ganara menos mala
1001,votar claudia votar jorge votar yu jab da wok ta tok kide dada ju mira jiduntri da joya
1002,plan c morena
1003,claudia presidenta arriba pt
1004,voten claudia titere amlo
1005,claudia sheinbaum pardo ganara
1006,culpa mujeres solo votan claudia xochitl solo ser mujeres saber propuestas cada
1007,gente floja vota morena
1008,claudia
1009,mamadas junio ganara claudia minimum seguido mainez xochitl ira casa empezando selecciones
1010,encuesta pagada morena
1011,vamos claudia sheimbaum morena
1012,claudia
1013,claudia claudia claudia claudia claudia claudia
1014,PLAN C quiere decir votar Morena tener mayoria calificada congreso derecho becas
1015,quitar privilegios empresas reformar poder judicial reformar ine CLAUDIA SHEIMBAUM p r s i d n t
1016,claudia sheinbaum
1017,problema maynez va ganar va seguir morena si queremos sacar morena mejor votar xochitl asi dividen votos
1018,igual van ganar claudia xochitl mainez
1019,maynez mando xochitl tercer lugar si gana claudia pais seguira igual
1020,realidad mejores propuestas claudia muchas similares
1021,nou claudia presidenta
1022,solo pq apenas conocen piensan blanca palomita chica siempre va dar sonrisa si da cuenta avanzado morena ma minimo q
1023,nmms claudia trae solo peleando unicas propuestas regalar dinero pobres
1024,pues tampoco contaria claudia respaldo morena hace ma robar dinero darselo pobres
1025,tres solo palabras claudia ah demostrado solo roba dinero regala pobres igual xochitl
1026,investiga sepas carrera politica amlo carrera hablado retroceso busca ahora propuestas regresen
1027,jajajajja nmms unicos avanzan morena pobres regalan dinero hacer
1028,acuerdo ano van rescatar hizo bien ano punto moreno hizo muchas cosas buenas pais cosa ningun gobierno hizo nunca
1029,p propuestas cosas q amlo habia dicho varias q hizo titere
1030,toda propuestas claudia copio maynes xochilt
1031,deberias ver propuestas claudia despues amlo
1032,rapido dejan envolver claudia va ganar sucesor va ser miguel torruco
1033,respondio preguntas igual claudia si hablamos tirarle maynez perdio oportunidad darle q comentario xochitl
1034,claudia respondio solo decia mexico habia echo mentira claro tiro tiraron
1035,propuestas claudia mismas hizo amlo cumplio programas quito t maynez amigo sandra cuevas
1036,sinceramente claudia sheinbaum ma preparada
1037,pues aunque arda claudia serum presidenta
1038,si trae buenas propuestas vieron resultados gobierno amlo entonces importante seguir camino estabilizar pais ahora si maynez aporte propuestas
1039,segun rumor soltaron morena creen
1040,si sabes solo titere gobernador nuevo leon aparte equipo sandra cuevas nmms igual bb informate
1041,si discute trae buenas propuestas asi funciona casi siempre candidatos hacen contrapeso dificil gane claudia
1042,obrador lucho muchor presidencia toca maynez esperar seguir buenas propuestas puede tener cargo gobierno
1043,claro claudia va hacer ma seguir quitando dinero regalandolo pobres
1044,jajajajja pri morena peor bb entiendo necesites dinerito
1045,ayyy mija primer lugar trabajo gano dinero segundo gane pierda pueden quitar apoyos economicos xd punto vista morena si hecho varias cosas
1046,haber claudia experiencia mismo dijo trata hacer sino hizo
1047,pues siempre escucho mismo repite lopez obrador
1048,entonces molestas jajajaja claudia sirve alch solo miente bb
1049,prian ahorita comer tuvieramos hahaha claudia va ganar quieran
1050,jajajajajaja nmms claro noooo mexico pudo salir mismo debate dijeron claudia hacia ma dar cosas piojos osea nmms quieres asi gobierne
1051,esque pocas probabilidades si gana claudia gana xochitl
1052,sirve si manda vejete amlo
1053,eh claudia si
1054,jajaja tampoco informas dice maynes ve ma preparado da entender solo dejas guiar palabritas imagen unico argumento da morena
1055,jajajajja nmms tmb viste mismo dijo realidad si sacaban pruebas mismo retiraba campana nietos obrador golpearon chavoas saliendo antro tampoco
1056,ayyy si bebe digas amlo haciendo mismo hace ano regalando gente pobre nmms ponte investigar nene
1057,si va quejar pobres culpes amlo ano gobierno va cambiar cochinero ma ano gobierno prian ponte pensar informarte
1058,inteligente echar perder ma ano claudia va seguir cagadero amlo nene informate
1059,nmms tres noma dicen cumplen paso precio gasolina amlo prometio
1060,dudamos necesitamos unirnos hacernos fuertes sacar morena
1061,maybes ganara solo quita puntos pan morena pega
1062,claudia
1063,tipo morena di gana gana claudia si entiendes
1064,maynes payaso morena dividir botosaun captan
1065,obrador lucho ser presidente ahora toca mayneshaber sigue puede dar mexico cargo
1066,informate claudia
1067,solo va quitar votos apoyo ninguno menos morena quiero gane voto debe ser util
1068,nop si diste cuenta xochitl investigo quiso quemar diciendo q trabajo obrador pasado xdd
1069,nou morena va
1070,ser realistas maynez va ganar darle voto darlo perdido importante sacar morena
1071,unica experiencia claudia mala experiencia negligencia linea n maman experiencia sido pesimos gobernantes
1072,informas mejor opcion claudia ma experiencia gobernar
1073,claudia ma preparada
1074,caso dado cuenta maynez coludido morena
1075,maynez morena xochitl mejor opcion
1076,problema maynez va ganar va seguir morena si queremos sacar morena mejor votar xochitl asi dividen votos
1077,desgraciadamente maynez morena informate
1078,maynez solo ahi dividir votos votar votar morena vdd razonen voto menos peor q puede pasar mex xochitl
1079,wey mayne pena wey solo subieron quitarle votos prian asi ganar mayoria senados literalmente maynez trabaja morena jhajha
1080,unica manera sacar morena votando segundo lugar
1081,jajajjaa maynez amigui obrador solo pusieron quitarle votos xochitl
1082,unica buena opcion doctora claudia sheinbaum propuestas tipito irreales xochitl hablemos
1083,morros saben politica mama maynez dan cuenta solo quitarle votos xochitl realidad trabaja amlo tan evidente
1084,darle voto morena
1085,basura esquirol morena
1086,mismo morena voten mc
1087,maynez are iso amlo varios dio
1088,asi mayoria cree bolsillo amlo
1089,maynez voto perdido votar xochitl sacar morena
1090,jajajaj puede nino aparte amlo quito varios apoyos habia pena nieto
1091,daban ala mama q tenian esposo tambien daban beca alumno si tenia hijos tres daba separado noq amlo pinch ninod
1092,cierto amlo hizo constitucional nadie ma
1093,exacto tal vez puedan modificar cambiarse aparte claudia tambien propuesta becas nivel primaria universidades
1094,lamento informarles mayoria cumple promete abran bien ojos amlo sido unico cumplir
1095,maine puso amlo solo queda xochitl
1096,digo maine moda tacho morena conviccion
1097,dividamos voto voto ppr maynez voto favor morena hagamos voto inteligente idea sacar morena dar poder solo
1098,bebe claudia xochitl caen verdura jajaja
1099,da igual sacar morena
1100,problema maynez va ganar va seguir morena si queremos sacar morena mejor votar xochitl asi dividen votos
1101,mismo dijo si muestra cierto mismo renuncia candidatura claudia ma confirmado toda persona mato
1102,claudio mato ma ninos
1103,comentario apoyo morena amlo pocos ayudo mayores ayudas
1104,si sabes jovenes beca estudiar continuar estudios gracias gobierno morena verdad ningun candidato quiere seguir programa social especifi
1105,bro da cuenta pri camara rechazo propuesta nego comentario candidata asi dijo retiraria apoyo viejitos madres solteras
1106,dio beca pena vendi amlo companeros universitarios da beca
1107,ahora promedio sigue siendo dan beca bueno cada pueblo pueblo amlo quito muchas cosas
1108,si funciona gobierno amlo puede seguir asi salarios ma alto apoyos seguro apoyo estudiantes transporte etc veo mal
1109,partidaria nadie menos pri si digo mencionas mal aca tristemente vote amlo
1110,mainez voto perdido estrategia salvar mexico morena
1111,amlo pasado define presente futuro
1112,amlo salio cielo
1113,candidatos pasado ahi mismisimo amlo partidos existentes
1114,ms casi morenita pasaron pri
1115,claudia sheinbaum
1116,problema maynez va ganar va seguir morena si queremos sacar morena mejor votar xochitl asi dividen votos
1117,deberia informarse darse cuenta maynez mismo morena
1118,morena prian si
1119,morena menos si mayoria aspectos menos seguridad
1120,seguridad corrupcion principal amlo aliado narcos
1121,van morena solo pobres van dinero
1122,puro calor carton votara morena
1123,moreno conformistas vdd hacen bueno solo plaga pais huevones becas siempre acaba borracheras drogas
1124,jajajaja maynes visto menos critica enfoca ma si misma claudia ahi sigue maynes ultimo galvez ma critica
1125,maynez siempre pasado criticando vieja politica claudia especial xochitl
1126,claudia encargada linea metro mexico ma muertos
1127,claudia debe pura publicidad imaginate presidente
1128,claudia lleva tire tire xochitl realista ciegue si bine amlo buen presidente quiere decir claudia serum morena buen partido
1129,perdida dinero toda mega obras amlo
1130,puede mejorar mandato claudia cdmx seguridad mejoro
1131,tire tire xochitl claudia solo defiende xochitl ataca si amlo pudo hacer buen trabajo dudo claudia ma preparada pueda hacer
1132,pues menos claudia cdmx hizo buen trabajo cumplio prometio
1133,si audio hijos amlo
1134,claudia mejoro seguridad cdmx gane morena vez significa igual
1135,q saber caray si q mejores propuestas aparte conocido si empezo publicadad tiempo forma morena multa ine empezar
1136,morena si
1137,morena peor opcion
1138,confirman claudia mejoro seguridad hacia mujeres ma ambitos
