,0
564,tambien mencionan amlo va hacer pacto xochitl cfomo pena amlo inmunidad huye pais
565,castillo dice claudia elecciones atino
566,sheinbaum pierde asi
567,sale pais salen lopez vengativo
568,voto claudia
569,pues creo manito claudia imparable
570,creas bueno mucha gente votamos morena daremos niestro voto corruptos mentirosos
571,morena bueno peor defendia
572,migueljoaquinmx respeto verdad ganara claudia aprende leer cartas sintonizar
573,doy corazon todos incluso dicen viva claudia viva maynez apoyo nadie
574,encuestas estan claudia xochitl imposible llegue ganar xochitl
575,del q sufrago favor morena total pais ahi diferencia recuerden q bastante abstencionismo por q parece ser q abstencionismo vez si votara
576,obrador obtuvo pc votos momia acartonada menos
577,si encuestas pagadas morena
578,vamos claudia
579,arriba claudia shembaun
580,pues cuantos anos pasaste anos ellos ademas mismo prian morena congruencia favor
581,ver creo primaria trunca ayuda mucho dices s dicen duraron anos entonces segun anos wow asi nivel es honor rebuznarle obrador
582,justo eso parece pesar evidencias pasando aferran bien honor rebuznarle obrador
583,cuales razones defiendo morena paso anteriormente creo peor seria regresar pri
584,defiendo pri jamas tendre tan poca dignidad apoyar morena si trabajo quiero pais
585,jesica esoterica moni vidente andreska tambien han dicho meses atras raro nadie dicho claudia
586,viva claudia vamos claudia
587,dirias si dado ganadora claudia opinarias mismo
588,personas decian amlo ganaba andaban focas diciendo tenian razon
589,asi es pase pasar gane xochitl pierda claudia
590,dijiste mayoria cumple tonses posibilidad gane morena
591,ojala asi sea convence peor arto morena barco ratas juro ser termino siendo peor morena
592,asi dijo moni vidente q tamaulipas ganaba pan peinaron gano morena jajaja hagan feria aver echarme cartas qm depara destino aver pa creerte dime psdo prsnt futuro
593,clau poe mira mejor pri peores morena asi mas confianza votamos
594,creas el dijo hace anos q ganaba amlo verdad porque vez crees
595,dijo claudia si gana sigue corrupcion
596,pues estan morena siga corrupcion entren corruptos
597,viva claudia viva morena
598,prediccion claudia presidenta
599,huevo tiramos morena tercero predice
600,siiii morena
601,claudia va ganar
602,preguntele ancianos discapacitados padres estudiantes a jovenes ahora trabajo a mejor salario mejor prestaciones y desempleo mas bajo pais
603,vio reportaje panista cabeza vaca bodegas repletas medicamento covid y madres periodistas desaparecidos veracruz tiempo pan
604,dios casas barlett claudia asiiii mientras clase politica vive mexicanos desgarras vestiduras beatificarlos topan siguen disfrutando
605,tiran morena que cierto voy maynez gallo pero da risa ustedes echen morena siendo tambien cajeteado duro
606,claudia casas investigue si xochitl burlo eso y mire anda nahle si sacaron varios inmuebles prestanombres y contratos millonarios xochitl
607,ahora diran claudia gano gracias maynez inventen hombre
608,referia sigues oseas politicos y cierto tambien produzco como millones votamos morena profesionistas actores escritores obreros mas
609,morena igual jajaja tampoco aceptan jajaja
610,vale digan morena a importa toda historia fecal anos priand
611,si va ganar claudia duda alguna
612,claudia si cochitl
613,seguro alito moreno
614,comentando ingles xochitl si claudia pronuncia pesimo
615,claudia va promter mismo anciano cumplio miren
616,espero q asi claudia
617,vrdd si siento ojala dicen critican ojala titere lopez
618,xochitl pena nieto cosas mejor claudia cabeza algodon
619,va ganar claudia sheinbaum
620,sabe claudia
621,solo va amlo pero claudia va seguir hace amoo
622,quiero ver claudia dando grito cada septiembre
623,amlo version mujer
624,claudia ganara xochitl asi nunca va ganar
625,amlo nunca remplazado mejor presidente
626,sii pero claudia seguira mismos pasos amlo
627,claro claudia seguira mismo pasos q amlo
628,claudia continuando
629,ahy q gane claudia sheinbaum
630,claudia sheinbaum
631,creo va ganar claudia
632,gana xochitl gana obrador
633,va ganar claudia sheinbaum
634,quiero siga amlo
635,va ganar claudia sheinbaum mejor como quisiera quedara cabeza algodon
636,literal morena regalan dinero despensa pobres sin ofender
637,quiero vaya bueno presidente amo
638,siii quiten benito juarez pongan amlo
639,apoyo completamente viejo solo va enganar pueblo junto claudia
640,sonaba bajar precio gasolina algun dia amlo prometio
641,menos economista expresar inconformidad actual regimen gracias amlo presidencia devaluo moneda prian
642,veremos dijo ciego doriga presento claudia proxima presidenta doriga
643,si llorando ahorita dando hecho ganara claudia ladras
644,dedico comprar pemex ahora solo falta q claudia termine
645,equivocamos claudia grito siga corrupcion lugar transformacion
646,pais isieron mrd decadas puede cambiar anos ademas claudia dara continuidad proyectos amlo ahi pude bajar gasolina
647,amlo prometio bajar gasolina dijo subiria
648,recuerda obrador pandemia anos facil
649,si amlo estado gasolina mas elevado precio
650,amlo nunca prometio bajar precio gasolina diga contrario entendio mensaje
651,tiempo golpe propias refinerias caladero mas anos remienda anos progresado inmensamente realmente honor amlo
652,pues si quieres gasolina baje tendras esperar dos sexenios morena mas dos prian subio
653,amlo princesa diana inglaterra
654,menos mientenmela basta morena
655,puede ahora va agobernar mexico caiga buenas manos amlo buen presidente todasnunca olvidaremos hecho mexico
656,si amlo enfrenta narco va desatar olas casos mexico emperorara pais probablemente genere mas destrozos cuidad echaran culpa amlo
657,esq toca co nunca terminara madres ponemos limites hijos
658,abrazos balazos enserio amlo enfrentaba aliado
659,puedo dejar ir ex amlo
660,digan dio becas dio despensas mejoro mexico amlo nadie va comparar menos tal maynes
661,viejito ven hablando amlo decian nunca iba ser presidente miren pueblos pueblo manda
662,personas inmaduras saben dicen nuestros impuestos van cosas buenas despensa becas amlo unico presidente impuestos uso gobiernos
663,mejoro mexico amlo
664,llore cambio muchas cosas tiempo goberno agradecidos contigo amlo queremos muchisimo supusimos valorar anos eramos tan ciegos
665,may mexico get another president like amlo
666,none like amlo
667,facil callar bots primer lugar prian corrupto pasado ahora morena segundo lugar mexico arde violenci
668,verdades decir comprobado morena red bots modo niegues querido bot
669,oye bot crees votamos amlo siguiera igual logica bots verguenza favor
670,votamos amlo queriamos gran cambio estabamos artos pasado amlo resulto ser peor pasado
671,si iba poder solucionar nada metido candidato logicamente amlo solo queria dinero mas
672,amlo solo queria poder hijos hicieran multimillonarios quedo claro mexicanos
673,asi es totalmente acuerdo contigo bueno reconozcas morena pri pri morena amlo priista numero
674,make mexico better place respect amlo
675,si gana claudia seguira
676,preocupes becas iran tata amlo hizo ley apoyo becas resumen becas iran
677,voten morenaaa
678,vota claudia dejara botarga seguroo quira
679,si claudia gana proyectos amlo empezo seguiran
680,si gana claudia seguira
681,aunque dudo hagan ultimo mayoria politicos mexico solo buscan embolsarse dinero esperemos menos ayuden pueblo hizo obrador
682,ojala gente deje alabar partidos politicos va prian morena si objetivo nunca mejorara situacion
683,mantuvo mexico margen tras pandemia ahorita si amlo hecho hizo consumo energetico desplomado los
684,culpa presidente ciudad bro asi pasa pueblo amlo culpa
685,segun logica rey saber hacer diga necesite ciudad alcade gobernador primer ministro puede hacer
686,amlo puede solucionar problemas todos existen gobernadores
687,mira casa gobernador casa municipio presidente problema amlo
688,si hablamos territorial si hablamos politico si anos amlo pudo erradicar delincuencia decidio echarle toda culpa conservadores
689,gente deja narcos habiten ahi traten reyes culpa obrador
690,si bro pueblo mujer presidenta deja agua culpa amlo
691,jajaja hecho no hablaron eso obrador solo presidente pueblo especifico justamente acabo ver comentario desmiente respuesta
692,sinceramente si claudia queda seria amlo viene ahi cabecita algodon puede ir
693,cada forma pensar claudia sabe ambiciona emcambio amlo si hizo pais
694,bien dicho tambien siento mejor opcion apoyar claudia siga morena aun quiero vaya
695,primera vez personal siento presidente digno representar pais misma sensacion claudia
696,voy rogar mas amlo vaya ex
697,verdad amlo ah sido bien presidente aveces reconocer hizo cosas malas buenas presidencia beca ayudo
698,mejores presidentes historia viva amlo
699,andres manuel lopez obrador
700,amlo nadie superara
701,vayas amblo vuelvo emo
702,si va amlo lloro potencio prepa voy pintandola haciendo banos nuevos despues mas anos tener mantenimiento
703,nooo llorare juro gran hombre dios bendiga amlo querido graciasgraciasgracias
704,vallas amlo
705,ano habra nuevas elecciones ira amlo presidencia
706,presidente mas fuerte valiente amlo
707,mano amlo llego salario pesos incluso anos amlo vaya pesos ademas dijo cumplio llego poder ejecutivo amlo hizo una
708,decidir hiba ser naim incluso si convence amlo combatio corrupcion apunto terminar sexenio pena nieto ipc habia puntuado mexico ahora
709,amlo mejoro infraestructura iniciacion proyectos infraestructura tren maya corredor interoceanico istmo tehuantepec refineria dos bocas objetivo
710,impulsar desarrollo regional empleos si bien avion precidencial pudo vender pudo realizar loteria nacional comprendible amlo veia
711,simpson predijeron q claudia gana
712,valio madres las mujeres comieron vivos
713,unico crei triunfo morena botarga
714,necesitas preguntar mejor claudia proxima presidente
715,dicen morenistas cometen errores pueden redimirse obrador pri
716,tsts amlo mismo mas viej
717,doooos voto castigar morena pues obvio voy votar prian tons fosfo
718,voto ya claudia x xochitl sea kien mas opcion
719,debe votar mas capaz sacar morena
720,morena va comer
721,preocupes prian desaperceran morena volvera gobernar
722,samuel unio morena
723,puso apoco pueblo eligio creo yo elijo doctora claudia si vamos ganar vamos plan morena
724,pues mejor puestos pantalones encarar rosario robles estafa maestra morena hecho pais colapsado delincuencia
725,asi decian amlo
726,si no marte conocen amlo
727,ay dona asi decian amlo nadie pelaba
728,mejor sionista claudia xochitl
729,jajajajajaj justo iba comentar figura ademas parte vieja politica amigo claudio x gonzalez imaginense
730,gracias vamos transformacion t
731,tampoco conociste claudia ser peje
732,equivocas claudia conozco antes tope
733,segundo lugar lejos claudia diferencia
734,jajaja guardare tiktok gane claudia
735,fosfo fosfo habia desplazado cochil nomas semana precampana aun asi nadie gane claudia
736,creo unio morena
737,mejor retiro iba quedar mal claudia
738,di confianza amlo loca vuelvo votar morena
739,si entiendo loca vuelvo votar morena
740,sra pareces tu si entiendo votaria ningun politico morena ninguno buenas propuestas arde eso
741,si caso votar claudia seria volver votar amlo
742,siendo claudia persona tan cercana manipulada amlo seguro si gana claudia amlo estara siempre tras diciendole hacer
743,claudia titere amlo
744,efecto embargo hoy dia mayoria tendencia morena gane tambien peligroso morena vuelva tener poder refiere video ser diversos
745,primero cinismo personas aceptan errores ven pueden corregir amigo amlo
746,casi edad amlo pri unico habia
747,amlo expriista
748,la nunca voto amlo
749,entiende partido si votes claudia tampoco jajajajaj
750,menos claudia literal anda diciendo hara mismo
751,votar morena
752,considero morena si mostrado resultados partidos gobernaron tiempo vi mexico progresara ahora
753,consideras mal amlo dijo bajaria gasolina bajo quito seguro popular medicamentos ninos cancer
754,hecho amlo dijo subiria precios gasolina solo conforme inflacion asi sucedio
755,solo dije amlo dijo campana asi sucedio dijo incluso pena si habia grandes aumentos gasolina salarios crecian
756,ensenaron leer comprender lees razon apoyas morena comprension lectora grado nino guarderia
757,peso aumento valor caos wall street unidos vote amlo si hace lamentable mienta peso bajo
758,tampoco favor xochitl menos funable maynez claudia iriamos picada seriamos cuba ideas si autos ideal
759,sabe entonces hagan promesas pueden cumplir maldito presidente ahorita sabe hechar culpas claudia va ser marioneta
760,dice alguien voto amlo arrepiente ver tanta porqueria hecho
761,amlo morena pais urge dejar ser sectario wey cambios vienen haciendo mismo
762,sectario primero investiga significa palabra morena veo propuestas reduccion jornada laboral aumento salario minimo partidos solo dicen cambio que
763,novio dijo dijo mama si vuelve ganar morena van ir vivir pais
764,mama sabe abuela tambien dice si gana morena perdidos
765,mas real leido si gana morena pais perdido
766,jajajjaa pues vayan asi dijeron viejito amlo aqui siguen viviendo
767,refieres gente estupida cree va mejorar mexico siendo nomas marioneta lopez obrador vamos seguir igual si votan
768,si hablamos gobernatura xochitl claudia vienen gobernatura vieja cientos crimenes medio verificando candidatos voto seria jorge necesitamos gobierno mas joven
769,entendi voto parejo morena
770,investigar candidatos vas votar ejemplo si gobernador mayoria camara podra hacer nada
771,exacto tambien cuenta ejemplo sirve gobernador buenas ideas si nadie va apoyar
772,resumo propuestas claudia eleccion popular poder judicial hacer mas empresas paraestatales darles mas fuerza
773,plan c esclaudia carro completo
774,sii estaria genial morena mal plan si votaria claudia si supiera incluso dejado dormir hare anos
775,aunque creas mas medio mexico cree presidente rey ordena hace
776,jajajaja saben siempre votan partido hace anos pri hizo bueno epoca votaban pri ahora morena hizo bueno votan morena
777,tan solo habia poder mujer pri ratera relacionada asuntos delictivos casualmente cambio partido morena volvio ganar elecciones
778,concuerdo comentario vas decir crees xochitl mejor claudia no
779,puedes hablar plan habla morena
780,cuales tambien recordemos epoca electoral prometen mera hora pos nada ejem amlo campana general verdad seria bonito pudiera ser dices
781,sigo confiando claudia morena xochitl demostrado hacia lado va representa absoluto
782,piensa voto tema congreso regales poder legislativo morena morena necesita contrapeso
783,pensemos voto diputados congreso morena necesita contrapeso aunque quiera
784,pues morena dice libertario izquierda apoyaron tampoco
785,morena igual pues importante votar
786,morena solo quedado chismes lavadero pues podido mostrar pruebas fidedignas solo bla bla lord montajesdel pan si
787,amlo voto persona por si trayectoria e ideas y mas
788,entienden fanaticos morena
789,poder solo presidente dice plan c aceptemoslo morena valen pena partido garantia beneficio atraso
790,gente asi gana morena
791,tu mama voto claudia
792,democracia gana morena
793,caso morena salido partido solo hombre amlo
794,morena hacen dice amlo considero pertenecen partidos decision propia gobierna mal
795,si informo veia mananeras aun asi convencen aqui juega mismo aparte puesto dedo claudia
796,entonces amlo tenia razon tenian eliminar ine crear independencia cero
797,arriba claudia sheimbaum
798,demanda hacen dicen vamos bien hace amlo mandan callar asi facil si nunca dejan cargo
799,haber andres necroft sabias ciudadanos mexicanos derechos obligaciones
800,jajaja sabes leer entendimos realmente crees claudia xochitle mejores candidtas pais millones favor ninos criterio
801,claro obradorista morenista morena cloaca ratas igual prian
802,ofender prefieres morena prian
803,hija tambien joven ensene votar explique pude debe votar padres debemos ensenarlos
804,votacion llegaran favor claudia
805,recuerdan encuestas dedazo morena
806,mismo dijeron lope obrador ahora presidente
807,votan claudia scheinbaum delante situacion precaria oposicion
808,gente si y gran mayoria votara claudia sheinbaum presidente
809,vas ver va ganar claudia
810,si votaran seria tambien x claudia
811,familia q numerosa va x claudia tambien
812,dos familias igual apoyamos t viva dra claudia shembaum futura presidenta mexico saludos gdl
813,va arrasar q prian por q silla dueno y claudia aunq sigan poniendo piedras camino mexico prian
814,nadie preocupa contrario alegria gane claudia
815,apoyaras tu nooo familia yo claudia futura presidenta
816,familia primos tios nietos bisnietos tataranietos cunadas cunados etc van claudia sheinbaum plan
817,simplemente asi es sheinbaum va ganar diferencia abismal numeros votos y propia incapacidad politica xochitl
818,encuestas morena
819,x claudia si x demas todavia
820,pues creelo mas facil mas puntos favor claudia segun botarga
821,recuerdas elecciones mexico siempre dijo q morena sacaba buen porcentaje prianrd veras
822,tan cierto claudia presidenta
823,aunque creas favor claudia digo q favor morena xq aqui vivo andan puros chapulines candidatos cenador diputa
824,creas veras claudia presidente
825,claudia presidenta
826,amlo claudia
827,esperate vas vivir meses meses vas tener decir presidenta claudia
828,arrepentido votar amlo aun conservo fotos videos dia
829,claudia presidenta plan
830,gusto morena llamo miguel
831,apoyo total claudia morena
832,si gustaria personas morenas llaman mas atencion
833,nada robaban todo amlo micho dinero calles bancos records utilidades mex potencia mundial ahora
834,igual encuestas dedazo morena
835,si vamos aganar viva lopez obrador plan
836,biba morena
837,logico q dra claudia shembaum arrasando q mujer preparada ademas buenos valores principios habla ingles
838,claudia familia contigo
839,victimas rebsamen linea sheinbaum culpable tambien vale aparte dano mexico ocasionado lopez
840,amlo claudia
841,ahora si puedo reir viva claudia
842,importa millones claudia
843,arriba morena
844,vamos plan claudia presidente viva amlo
845,salir votar claudia sheinbaum atengamos encuestas
846,viva claudia
847,voto claudia plan
848,tal vez gane claudia damos adivinos acuerdate remonto fox
849,estan morena afortunadamente
850,jajaja suprema corte jueces afines amlo ine actualmente consejeros presidente propuestos morena esos
851,importante ahora union voto morena pt verde seguir transformacion
852,osea mismos prian ahi pasaron morena xd
853,vota morena pt verde mejor opcion
854,gracias cdmx sheinbaum responsable muchas muertes corrupcion incompetencia
855,quitando morena verdad quieres pt verde esten poder partidos mas corruptos conocimiento publico
856,pt verde morena coalicion apoyar
857,hace verde morena antes decian prian prd verde malos ahora solo prian prd ya bendicieron
858,importa morena van coalicion apoyar
859,viste diputados propone morena hay hijos sobrinos primos secretarios particulares altos funcionarios
860,votamos cambio siga igual alcaldes gobernadores prian perdieron ahora postulan otravez morena
861,transformacion
862,vale jaja pasar morwna buenos pues q interesante jajaja
863,vota morena pt verde coalicion mexico importa
864,vota morena pt verde coalicion mexico
865,siempre eh dicho politica vemos cara si ay quitar morena poder peligro
866,plan arriba morena
867,importa si tambien traidores frente lista contigo morena
868,quieres sacar morena responsable cumple obligaciones sal votar morena vaaaaaaaaaaaaaaaaaaaa
869,claudia sheimbaum presidenta mexico voto masivo morena plan
870,tres deben desaparecer tarea voto pt verde morena oara pierdan registro partidos comunistas
871,unidad voto morena pt verde seguir transformacion
872,claudia sheinbaum presidenta
873,bien juzgan mujer tio maravillosos hijos pagan pecados padres
874,prianprd saben hacer decir estan meses desaparecer mas millones mexicanos votaremos favor morena
875,canada voto claudia sheinbaum
876,arriba morena
877,si canada voto claudia sheinbaum
878,claudia presidenta vrga
879,mexico tambien vamos votar claudia mejor opcion
880,habia tanta red social comentaba redes siempre comentado loo peor gobiernos prian estan morena
881,vive aqui luego apoyas morena
882,pues vez vivo lejos aun asi apoyo morena
883,puebla voto claudia sheinbaum
884,que xochiltl claudia nomas otro
885,amlo promovio reforma nuevo presidente presidenta pueda decidir organizacion presupuesto ano siguiente
886,digo va pasar claudia sheinbaum presidenta
887,claudia presidenta
888,sheinbaum cochilt random
889,claudia sheinbaum pardo presidenta
890,esperemos si claudia vaya aguanto mantener huevon
891,eso cogupta claudia cayo metro dejo cdmx inundara delincuencia
892,vamos claudia
893,lastima solo habra debate cara cara queria ver sheinbaum destroza xochilt recrear buenos momentos debates
894,claudia va acabar xochilt si nunca contesta cambia tema ustedes robaron mas
895,vamos claudia sheinbaum
896,toco votar primera vez claudia
897,dra claudia
898,voto claudia presidente mexico presidente voto extranjero
899,terminando escuela saber escribir hacen ricos pesos mas dice viejo amlo
900,claudia presidenta
901,siga transformacion
902,planc claudia sheinbaum presidenta
903,claudia mas
904,sheinbaum quienes
905,esperamos ansias ero octubre claudia sheinbaum pardo
906,pregunta ofende rivales claudia asegurada
907,vamos cluadia
908,obvio claudia vamos claudia vamos claudia vamos claudia claudia presidenta
909,pues obvio claudia
910,claudia sheienbaun
911,vamos claudia
912,daleeeeeeeeeeeeeeeeeee claudia
913,arriba claudia
914,obviamente claudia
915,morena claudia presidenta presidenta presidenta presidenta plan viva amlo viva mexico
916,proxima presidenta sra claudia
917,amo morena viejito
918,doctora claudia presidenta mujer preparada cientifica mucha experiencia
919,perdio gelatinera levanta pueblo sufre neurosis cerebral igual q siguen gano claudia
920,es yo solo conozco candidata claudia
921,nunca votaria claudia votare plan todooo morena
922,diferencia claudia xochil definitivamente vamos claudia duda alguna
923,veracruz tuxtepec oaxaca vamos claudia sheinbaum personas vamos votar claudia sheinbaum mas vamos claudia sheinbaum
924,veracruz proporciona millones votos el votara x morena
925,oaxaca y si mayoria votaremos claudia pero aqui salina cruz jugando presidente ratota pero claudia si seguro
926,mas vamos claudia
927,exacto mas vamos claudia sheinbaum
928,claudia proxima presidenta
929,veracruz contentos morena estan rejas
930,acoso unico vamos claudia sheinbaum pueblos respaldan vamos claudia sheinbaum mejor abre ojos mas corrupcion
931,mas corrupcion osea queconfirmas mejorado pues claro morena basurero rateros politicos sido aceptados kks pobre ser chairo
932,chairo claudia dice botarga dice narcocandidata titere kks comos prefieras
933,pueblos respalda pueblo sabes cuanto pueblos ay van votar claudia sheinbaum mejor digas
934,gracias dios ratero amlo hijos
935,oaxaca gobernador morena obvio votar x mas personas reciben programas estan obligadas votar x claudia sector votara mas quizas x may xochit
936,necesitas mas mil apoyo masivo claudia
937,canada oaxaquena claudia
938,veracruz votare morena asi generalices
939,huevo arriba tuxtepec claudia desde cdmx tambien claudia botarga dice cuenta ala
940,unica dra claudia sheinbaum
941,dra claudia sheinbaum
942,dra claudia sheinbaum caso alguien mas
943,narco gobierno alcance familia votes provecho x kkclaudia
944,vamos morena
945,si alguien mas botarga fiesta gane claudia
946,extension peje aun entienden morena hizo dejo inseguridad obras construir
947,ofende pregunta claudia sheinbaum
948,piquetito jajajaa apoyo claudia
949,padres tios etc jajaja dales hagan fila asolen jajaja
950,claudia sheinbaun supuesto
951,claro mas ironia claudia sheinbaum
952,alguien claudia sheinbaum
953,porque frustrado enojado claudia sheinbaum va ganar
954,claro q si va ganar claudia
955,claudia sheinbaum
956,igual vuelva pasar viva cuarta transformacion
957,comparacion dra sheinbaum cientifica prestigio comentario sustento
958,deberia ofenderte amlo diga mascota poca dignidad
959,pues soberbia igual lopez ofende
960,minimo cuba venezuela extorsionaron lopez si
961,claudia sheinbaum duda
962,claudia sheinbaum presidenta
963,claudia presidenta
964,claudia unica capacidad gobernar pais mexico
965,claudia ganara
966,diferencia claudia xochil definitivamente vamos claudia duda alguna
967,claudia presidenta
968,doctora claudia sheinbaum pardo vamos plan
969,tramite ine solo claudia sheinbaum
970,excelente compa igual invitando raza aque aga seguir viejon puro morena compa animo
971,mayor parte acapulco claudia
972,presidenta dra claudia sheinbaum pardo
973,vamos x claudia tabasquenos seguimos firmes
974,diferencia abismal obvio mas apta partido fuere claudia sheinbaum
975,asi esa senora claudia gane matar ninos colegios caiga lineas metro es corrupta
976,pues claudia cerebro solo repite zombie dice peje habla propuestas adentro siempre anda megahueva
977,apta desviar recursos robar si corfirmo kkclaudia experta
978,claudia sheinbaum presidenta
979,claudia sheinbaum
980,obvio claudia sheinbaum presidenta
981,claudia sheinbaun presidenta
982,claudia presidenta
983,doctora claudia
984,claudia sheinbaum dudarlo
985,claudia sheinbaum bb
986,claudia sheinbaum
987,claudia presdenta
988,claudia duda
989,claudia presidenta
990,claudia sheinbaum
991,claudia obviooo
992,obviamente claudia sheinbaum sacando
993,pregunta claudia votare
994,claudia morena
995,claudia sheinbaum
996,clau sheinbaun
997,claudia sheinbaum anda millon
998,claudia obvio
999,excelente precidenta claudia sheimbaum usted categoria licencia gobernar maravillosa felicidades
1000,dona claudia ciento
1001,dra claudia
1002,si solo votas morena igual peor ellos quieres seguir vivir costillas si trabajan
1003,cada mexas estan xochitl restante claudia
1004,veracruz claudia sheinbaum
1005,rateros hermano amlo hijos
1006,xochitl claudia wuien refieres
1007,claudia si sabemos corrupta nefasta
1008,creo amiga bueno ustedes van entender anos van arreglar mierda hizo fox calderon pena amiga mexicana invito mejor mexico amlo si prometio
1009,cancun quintana roon veracruz van morena claudia prefiero adultos mayores apoyo que personas jovenes esperanzado programas
1010,asi es claudia
1011,asi es claudia
1012,dentalja veracruz puro rocio nahle puro plan claudia veracruz puro morena
1013,chiapas claudia
1014,asi morena veracruz republica mexicana
1015,creo es menos quiere claudia jajaja
1016,amiga desgastes estan cegados asi necesita lopez asi quieren
1017,equivocas siguen gobernando partido crees viene lopez claudia jajaja ayudarte mija
1018,jajaja pues dios mas justo q amlo mayor aprobacion pueblo mexico ganara claudia sheibaum veraz
1019,veracruz apoyo claudia generalice
1020,tambien veracruz voy claudia sheinbaum
1021,mas fregados mas delincuencia sigan votando morena
1022,digas pen veracruz queremos seguridad inepto mas morena
1023,mientas veracruzanos repudiamos zacatecana claudia
1024,sabemos patron respalda si votas morena aparecen manera alguna negarlo
1025,huele manada parte corrupcion morena veracruz queremos
1026,excelente asi va ir vida morena compa
1027,madres puebla territorio morenista
1028,puebla vamos claudia
1029,claudia sheinbaum presidenta
1030,puedes esperar alguien apoya morena jajajaja
1031,padres opinan mismo
1032,claudia obvio
1033,aca lagos moreno claudia
1034,sabia lagos moreno solo vivia persona
1035,ah caray lagos no senora noooo claudia
1036,delincuencia desapareciendo sigan votando morena terminaran gente
1037,vamos claudia presidenta
1038,verdad si contrataron camiones obligatorio amenzaron gente decision propia ir apoyar claudia
1039,zocalo obligaron maestros pilares comerciantes ambulantes trabajadores ciudad fuera morena
1040,morena pago gente apoyo cambio partido si estan pagando credenciales
1041,chiapas tuxtla gutierrez ser exactos tambien estan contratando gente vayan mexico apollar claudia estan ofreciendo pesos
1042,vamos claudia arriba claudia
1043,yucatan claudia
1044,viva claudia y morena
1045,jajajaja entonces si campanas claudia bueno
1046,campeche claudia
1047,si cayo linea ciudad mexico super insegura va tener enorme corrupcion claudia resultados positivos cd mexico
1048,veracruz apoyando claudia
1049,claudia presidenta
1050,jajajaj casa x k mexico claudia
1051,opcion rrbl claudia peor ambas socialistas progresistas futuro oscuro
1052,claudia voto ti
1053,claudia queremos claudia
1054,claudia sheinbaum pardo
1055,claudia presidenta
1056,rrupcion morena
1057,nuevo leon claudia
1058,dijo claudia presidenta
1059,equivoco claudia mas mejor
1060,michoacan morena
1061,morena estan quedando dinero partidos ejemplo q paso acapulco morena siempre apoyando miles millones pesos cosa q
1062,suena sigue sonando despiertes claudia tendra puesta banda presidencial
1063,fresnillo zacatecas dice inicio campana lagos moreno guadalajara entonces fresnillo lagos moreno solo acerco lagos moreno jalisco xq entiende
1064,chiapas va claudia
1065,campeche claudia
1066,fumes produce narco amlo van desaparecer jajaja
1067,vi acorde morena cayo metro
1068,seguro morena encuestarte casa aguas descuidas van casa pisos
1069,pues mira propuesta morena proyecto nacion dice cosa asi aguas
1070,llego claudia omar garcia
1071,olvidados gobiernos amlo marcelo claudia vas decir culpa pan
1072,asi es inmediato gobiernan ideales progresistas morena mantiene pobres pobres
1073,creo estan hablando lopez hajajajsjsjajs
1074,verdadero cartel morena
1075,exactamente morena iztapalapa siempre sido terrible contrario benito juarez siempre pan muchisima mejor seg
1076,sensibilizar menos hace morena todo demas hay el problema aprovechan
1077,video pan mario delgado morena creo equivocaste
1078,jajajavitacilina quemadas sabe deesa salva nadie menos corruptos demorena politicos si quiere ver realidad opine
1079,narcos amlo
1080,morena tocan mas preguntado reparto mario delgado creo diga verdad
1081,morena si dejaron repartir
1082,imaginate morena ahora antiguo pri estan ahi cadena perpetua
1083,gobierno encontro gobierno recibe padres libero militares serio vas usar tragedia
1084,estan morena empezando amlo solo milito pri fue presidente prirsta fraude
1085,presidenta claudia
1086,claudia presidenta
1087,concientes pri tira demasiado gobierno actual morena mantiene neutral
1088,claudia presidente voto morena vamos
1089,plan c claudia
1090,voto claudia nice people
1091,claudia claudia claudia
1092,claudia sheinbaum pardo presidenta
1093,claudia presidenta
1094,jajajaja aunque repitan veces peor gobierno nadie cree pude ocultar echo amlo
1095,asi amlo campana solo criticaba gobiernos anteriores fecha hace
1096,toda vida hecho amlo amigo
1097,mismo amlo promovio campana
1098,senor amlo quejo supuesta intervencion fox medio oposicion calderon logro reformara leyes electorales
1099,serio lopitos pesa apellido lopez
1100,obrador cometio errores lee
1101,obrador alude claudia prohibido hizo
1102,modos obrador mal presidente
1103,pemex si acuerdas mexicana llegada pena despues amlo recupero tremenda deuda con refinerias activas nuevo
1104,prometer imposibles tener el mejor sist salud del mundo orgullo semejante mentira segun morena cambiaria mencionas
1105,van sorprender resultados si llega ganar claudia tendra gran diferencia xochitl gente decepciono morena
1106,diario hace decir va seguir transformacion hablar partido descalificado xochitl
1107,pueden inclinar balanza candidato oficial oposicion quejo supuesta intervencion fox oposicion calderon donde amlo pues logro reformas leyes
1108,aun veo ejemplo tirania q amlo ejercido vs alguien pruebas favor ven hablar x hablar quedan payasos saben q deci
1109,puras cosas dices narrativa apuesto creyeron q amlo dictador etc si gangrenaron
1110,viene claudia empaches
1111,mejor presidente lic andres manuel lopez obrador dios cuide
1112,idea buen presidente amlo lejos serlo jajaja llegando hora viejo guango jaja
1113,si amlo mas millones votos claudia va tener mas millones
1114,si hartaron pri imaginate morena estan mas corruptos solo pri partidos
1115,efecto igual gana morena
1116,improbable apoyo lopez absurdo pensar alguien pueda igual estima politico
1117,va ganar menos votos claudia jala nada junte morena amlo
1118,ver gente vota claudia x amlo hecho votan morena x amlo buenos candidatos
