0,Sentiment
jajjajaja menos peor maynez,1
jaja chole morena mc venia bien embargo arrogancia dante deja despegue pienso momento vemos junio noche,1
jajajajja ninguno va cumplir alch maynez ve ma comprometido,1
si escuela ensenan f chamba ahora imaginate chamba gobernar sido alcalde reitero momento mc,1
maynes tambien regalara dinero entonces diferencia,1
jajajja wey claudia titere obrador bb sandra equipo movimiento naranja quiso aun pueden votar inteligente informate bb,1
ay dios mio jajajajaja osea equipo si movimiento ciudadano si sabes partido maynez solo da cancion,1
wey maynez partido movimiento naranja pertenece sandra investiga carino guy solo tik toks,1
jajajajajaj serca parecidas maynez diferente,1
votos maynes solo crean contrapeso verdad dificil gane,1
propuestas suuuuuper imposibles olvidemos mc jalisco,1
vota maynez solo q gusta taylor swift haciendo buen marketing tktks,1
deberian ver apendejas hicieron guadalajara alfaro movimiento ciudadano robo manos llenas,1
maynez vinculado margarita zavala jajaa,1
si sabias mynez acusado acoso s si quieres etiqueto video buscas,1
jajajajajajaj bebe callate si necesitas beca vota quieras do estan preparadas solo pelean maynez preocupa chavos ma tiemp,1
quieres gane maynez propuestas pasara razon simple gente mexico lista cambio necesario campana nota debilidad carac,2
si si tambien dio cuenta momento necesita ma preparacion,1
jajjaaa noma estan mmando maynez cancion,1
compa momento tambien voto cuadri,1
maynez responde dante delgado espero sepas si asi entiendo dice buena opcion,1
mainez puede caer bien gente alcanzan puntos solo puntos porcentuales,1
buenos propuestas mejor hacen candidatos proponer prometer importante cumplir tener vision conocer pais cosa maynez sabeeeeee,2
informada aun asi maynez buena opcion,2
lastima comprobado nuevo leon naranja hace,1
maynez gran candidato llego momento llego momento politica aprovechando movimientos sociales darle ma vista candidatas,2
votar maynez seria mejor opcion asi dividen votos darle ventaja morena momento salvar pais xochitl,2
maynez vio bien pk nadie atacaba tiempo atacar dar propuestas si rival sacado tmb trapitos,2
maynez ma joven chapulin olor rancio,1
votar menso noma pa sacar partido si darlo perdido conciente senora maynez mejor opcion,1
si sabes vota candidato partido asi si maynez gana quiere decir sandra tambien persona ciudad simplemente debe votar si quieren,1
maynez pendejo,1
noooo maynez opcion experiencia gobernado municipio quiere gobernar pais,1
unico malo maynez aun gobernado necesita ma experiencia ambito estan mal propuestas ma bien realistas,1
partido declino favor prian cdmx va perjudicar maynez evidentemente,1
solo analiza paso nl samuel garcia falta macizo saber gobernar facil creer traes propuestas ma frescas tambien importa lidias problemas momento,2
maynez unica opcion verdadera,2
voten mc porq hoyo jalisco,1
hahaha mc obvio buena opcion,2
solo necesito ver debate maynez unico propuestas real,2
voto inteligenteya vendan peso despensano hagamos abuelos padresmuchos jovenes trabajamos ayudar papasvoto masivo mainez,2
pusieron primero candidato cambio postulo samuel garcia maynez plato segunda mesa,1
van maynez recuerden prometer bien facil ma sabiendo llegaras aplicarlo solo mandaron ponen samuel abran ojos,1
siiiii votemos maynez,2
luego vez partido movimiento ciudadano despide injustificadamente trabajadores solo negarse pegar propaganda informate tmb bb,1
dumb bunny solo necesita informen conozcan maynez unica buena opcion,1
entiendan nadie puede quitar apoyossss derecho constitucional maynez va quitar pensiones becas,1
exacto ahora dicen van quitar apoyos nunca dieron dice lugares gobierna mc dado ningun apoyo contrario,1
mainez mejor perfil propuestas tocaba ebrard robaron,2
mainez va alcanzar ganar voto inutil solo lleva puntos porcentuales,1
si gana mainez va seguir siendo mismo poder manos burguesia,1
si digo presidente dice maynez,2
maynez,2
maynez,2
maynez,2
maynez,2
ve habitacion seguir escuchando canciones mc unico bueno partido,2
maynez presidenteee,2
acusaron acoso igual llega final eleccion pobre maynez,1
ustedes alentan votar maynez recuerdan generacion joven tambien queria ir bronco maynez terminos real va ganar,2
joven convencen propuestas canciones maynez viejitos vendieron lana rolas,1
si entiendo dice renunciaria lana ver maynez ganar si trabajar,1
comenten van pensar maynez solo rola daran opcion seguiran pensando solo pena nieto,1
peor rolas lana mmm menos maynez,1
maynez maynez maynez presidente,2
estan listos platica amigo maynez,2
noooo maynez opcion experiencia gobernado municipio quiere gobernar pais,1
team maynez insisto vean propuestas,2
prometer facil cumplir dificil asi bonito hablaba pena mira maynez ve manipulable casualidad cargo chico mandan presidente,1
toda entrevista maynez canal chavez explica perfectamente,2
movimiento ciudadano morena,1
pues conozcan propuestas maynez,2
nadie habla maynez,1
si escogidos democraticamente maynez,2
puesto investigar propuestas maynez m,1
maynez unico enfoca campana lleva tirando hate candidatas hace bien respeto,2
educacion maynes mejor energia tambien seguridad tambien,2
ay senora jamas visto maynes cargo publico grande aseguran mejor opcion si jamas demostrado ser realmente buen politico,1
jajajajajajaajja menos peor mc prian,1
movimiento ciudadano nuevo pan juegues jajaja quitan empleo gente pegar propaganda,1
wey vio debate maynez mejor opcion,2
creo duda jajaja jovenes queremos cosa mismo maynez opcion jovenes generacion cemento,1
jsjajajsa piensas votar maynez enserio cree dudo persona sube video redes tomando realmente necesario ser presidente,1
guiarse unicamente tiktok minimo visto trabajo maynez zacatecas solo guias propuestas,1
maynez jakakajajajajajaajajajajajajajajaj sacaste esoooo,1
maynez dudo debate destaco absoluto igual do tambien tiro tiro,1
jakajajajaja ok entonces dime viste debate halla convencido maynez ver si vimos mismo debate vi tambien paso tirando odio hacia,1
maynez hace jovenes esten decir gusta vieja politica tomar grabarse subir video redes sociales,1
voy votar maynez quieren beca ridiculos si puede quitar ley metio viejillo pone mano dura ala inseguridad pais,1
prian mejor investigar maynez,1
maynez,2
referia usted refiero alvarez maynez,1
habla menos maynez solo alguien buena estrategia marketing experiencia preparacion solo unas cuantas propuestas basan simple palabras,1
ningun momento dije iba ganar,3
mc asociado morena maynez puesto dividir votos ma votar prian gane morena voto util,2
senora comentario respondiste pregunto habla maynez contestaste buena opcion solo corregi vv,4
maynez solo dice dado conocer cancion cosa aparte pertenecido varios partidos politico,2
maynez,1
maynes maynes maynes presidente,5
acabo hacer video hablo posibilidad mayne gane,3
maynez,1
maynez subiendo aun acaba voto masivo naranja,3
respeto tiempo campana do hicieron hace ma ano atras apenas empezo maynez buenisimas propuestas,4
maynes aunque ve buena propuesta si conocieras historial mc jalisco mejor buen candidato partido corrompio horrible,2
siquiera opcion solo puso mc quiten,1
maynez,1
maynez,1
gente concedera opcion casi nadie votara movimiento ciudadano,2
q maynez pusieron dividir voto,1
q peor opcion movimiento ciudadano corrupcion toda partes,1
vamos maynez,3
maynez solo meme,1
maynes,2
maynez presidente,5
maynez mejor opcion,5
maynez maynez presidente,5
maynez maynez presidente,5
pues si listo pais ningun presidente empezado invertir energias limpias si empezamos hacer hoy va hacer tarde maynez mejor,5
maynez maynez maynez presidente,5
maynez maynez maynez presidente,5
obvio voto maynes vieja politica,2
informate votar maynez votar maynez,4
maynez maynez maynez presidente,5
maynez maynez maynez presidente,5
chale jovenes dejan influenciar facil carisma maynez olvida trayectoria preparacion personaantes votaban ma guapo ahora votan simpat,2
falta aprender verdadero mundo si cree maynez preparacion adecuada,2
si hablamos trayectoria preparacion maynez gana,4
claro ejemplo maynez ahora mundo quiere votar solo saco playlist escucharian cayo bien horror,2
si precisamente necesitan presidencia ma preparado puesto publico maynez,4
si investigaras sabrias maynez tal vez joven siendo diputado resultados dono sueldo fin ano fundaciones tipo nayib bukele,4
claro imagina maynez unico estudio ver politica,4
carreras ver politica quita hecho mujer ma preparada maynezy mismos estudios abrieron puertas politica unam,4
justo investigo maynez peor viste salio defender margarita zavala,2
maynez unico estudiado politica asi informese primero dona,4
candidatos siempre dan propuestas realidad maynez va cumplir promete,1
maynez,1
ancianos dejan llevar dinero si asi piensas entonces igualminimo ven maynez ven propuestas dando dinero promete regalar,2
sii ma acuerdan saben tambien tenia cancion movimiento anaya candidato ahora profugo ademas ninguno partido hecho ninguna cosas,2
da miedo maynez gane,2
falta ortografia define si desinformado aya aver si maynes paga peso paneles solares peso universidades privadas segun campana prometio,2
claro si pruebas incluso mismos ciudadanos reportaban,2
alla ver maynez bueno deja desear dice credibilidad comentas perdi mal escribes,2
ademas samuel siempre sido dinero si investigaras podrias darte cuenta menos gasta candidatura maynez diferencia candidatas tapizado,2
maynez gei,1
vi contra pro maynez neta sigue siendo mejor do,4
maynez presidente,5
maynez presidente,5
da miedo maynez gane,2
maynez maynez maynez presidente,5
peor podria pasarr gente vota ma simpatico ahora maynes,2
titere cree movimiento ciudadano buen partido claudia mejor opcion igualmente invito investigar mejor haciendo pais sexenio,4
igual dudo maynes mejor,2
bueno ahora responderme segun va combatir inseguridad maynes,2
ahora pregunto maynes temas estudios dijo iba asociar escuelas privadas gastos estudiar escuela mil peso cres maynes gaste,2
si supieras jovenes apoyan maynez puros acarreados dan dinero jajaja,2
maynez va abajo puntos ahi dividir oposicion,2
tranqui tilin ojala gane maynez,4
presidente maynez maynez maynez maynez presidente,5
presidente maynez maynez maynez maynez presidente,5
vamos maynez,5
voto maynez maynez maynez presidente,5
jajajajajaja maynez mejor opcion,5
maynez presidente,5
vamos maynez,5
solo si gente investiga da oportunidad maynez,4
votar x maynes desperdiciar voto va ganar ahi x protocolo modos llevan lana modos vota x qien qieras solo ten cuenta tal vez proxima gane,3
aunque creo vaya postular solo ve caso quadri cumplio protocolo fin asi sabes q voto serum parte protocolo mio momento,3
tambieninvestiga acada gabinete mainez trae sandra cuevas,2
debes saber puesto funciones postula cada quienno votar maynez votando parte gabinete debes informarte mejor,2
osh momento puse si votaba maynez igual queda sandra cuevas deberias aorender leer comprenser sinpke echo mujer oasa extorcinando comerciantes,1
tendriamos empezar analizar candidatos capacidad votar solo partido maynez presidente,4
vamos maynez,5
maynez,1
analizaste caso partido movimiento ciudadano despide mujer esposo bombero negarse pegar propaganda,1
aparecian noticieros entrevista esposo bombero karime buscar noticia ahora solo aparece pagina movimiento ciudadano x,1
tampoco aparecieron video entrevistas si ahora buscas solo aparece pagina movimientos ciudadano,1
maynez experiencia vio debate,2
maynez pena nieto,1
callate wey seguro va maynez,1
noooo maynez opcion experiencia gobernado municipio quiere gobernar pais,2
maynes titere ma menos preparado dejame decirte,2
ey ey pequena olvide maynes chingos partidos,2
demo opertunidad maynez,4
propuestas trae mainez,2
pdt propuestas maynez meme andante,1
maynez gente maynez,5
esooo maynes spotify meme vvs,5
maynez mejor opcion,5
maynez voto inutil,1
tal vez momento circunstancia seria opcion desgracia aun verde ser opcion si esque mugrena puede volver gobernar,2
maynez,5
maynez presidente,5
aparecio maynez presidente,5
maynez maynez presidente,5
maynez maynez maynez presidente,5
vamos maynez,5
maynez maynez presidente,5
ocurriendo llama maynez,2
maynez pude ser,2
llego tarde elecciones gente alboroto tener primera presidenta mujerpero ojala gane maynez,4
q hacer repost video pro maynes tiktok,2
ojala menos despues movimiento ciudadano quito empleo mujer esposo negarse pegar propaganda partido,2
ay vv si partidos santos hecho cosas peores mc maynez mejor opcion trae mejores propuestas ma joven,5
jajajajajajaja ma bien maynez,5
deberian restarle cada candidata sumarse maynez quizas sorpresa,4
cada gusta maynez presidente,5
jajajajaja maynez presidente,5
maynez lleva,2
presiente maynez maynez maynez presidente,5
jajaja apoyan maynez piensan encuesta votaran debate jajajaja,2
encuesta abril massive caller supuestamente ma acertada deja maynez casi si subio despues debate lejisimos ganar,2
momento puesto ninguna mentira argumentos doy pueden comprobar,2
jajajajajaja dios doy vencido jajajajaja sale adios vota prian maynez feliz,1
maynes,5
mucha gente va votar jorge,2
ahi maynes,2
maynez saque sandra cuevas partidos,2
investigue mainez,2
maynes ba ganar,2
maynez mc morena disfrazado,2
graficas bien raras maynez presidente,2
lp mainez buenas rolitas,5
maynez definitivamente mejor propuestas,4
mainez,1
maynez mc morena disfrazado,2
mainez,2
maynez mc morena disfrazado,2
venga maynez,2
maynez presidente,5
nooo noooooo serum maynez,1
venga maynez,5
queremos maynez,5
po meire maynez,1
malos pensamientos solo remoto caso casi nulo inexistente caso realmente contrincante excepcion maynez ve q si alguien digno contendiente,2
incomoda presencia maynez maravilla,2
vale quiera cuentes toda vida pregunto momento finges ve opacado chairo,2
miedo maynez gane solo cancion,1
si gana maynez solo reflejara estupides voten,1
mexico ma jovenes adultos arriba ano si jovenes organizaramos votaramos maynez ganaria elecciones,5
maynes peor tres solo sabe bailar,2
cree maynes nadie dice,2
pedo gente dice csdor corrupto maynez mejor opcion,4
exacto checa propuestas trayectorias acusacion as mainez informate bien amigo solo creas publicacion,2
saben movimiento ciudadano rama morena consumiendo votos necesitan pueda ganar xochitl,2
maynez presidente,5
maynez va ganar patriarcado siempre gana,1
maynez definitivamente mejor propuestas,4
maynez,5
maynez va ganar patriarcado siempre gana,1
maynez,1
mainez,2
saben movimiento ciudadano rama morena consumiendo votos necesitan pueda ganar xochitl,5
graficas bien raras maynez presidente,2
maynez,2
maynez presidente,5
maynez mc morena disfrazado,2
lp mainez buenas rolitas,5
maynes,5
maynez,5
presidente maynes maynes maynes maynes presidente,5
po meire maynez,2
maynez presidente,5
queremos maynez,5
maynez presidente,5
maynez,1
arriba maynez maynez,5
maynez presidente,5
maynez presidente,5
nooo noooooo serum maynez,1
van votar maynez noma gusta mame caucion,2
malos pensamientos solo remoto caso casi nulo inexistente caso realmente contrincante excepcion maynez ve q si alguien digno contendiente,2
incomoda presencia maynez maravilla,2
surrealista maynez convenciendo jovenes cancion monorriel simpson,2
fosfo fosfo tomense tiempo leer componer cada candidato maynez,5
maynez,1
venga maynez,2
maynez maynez presidenteeeee uhhhhh,5
maynez voto perdido,1
maynez maynez maynez presidente maynez,5
maynez maynez maynes presidente,5
maynez,1
maynez,1
maynez,1
maynez maynez maynez presidente,5
maynez maynez maynez presidente,5
maynez inclinara hermana alex lora,2
mm q maynez,2
puro pinche maynez,1
maynez sirve periodista comediante jajaja,1
pobre maynez pelan buen rolon saco,1
movimiento ciudadano andaban dando despensas querian copia ine,2
si gana mainez vez espero rinda regrese siguiente,2
maynez presidente,5
gane maynez,4
voy maynez,4
maynez samuel mejores sencillamente ocurre comparar samuel penanieto,2
neh maynez maynez presidente maynez presidente maynez presidente,5
vamos mainez,4
presidente maynez maynez maynez presidente,5
mainez presidente mainez mainez,4
maynez maynez maynez presidente,5
maynes segundo lugar encuestas,3
mainez presidente mainez mainez,4
maynez maynez presidente,5
maynez maynez maynez presidente,5
maynes segundo lugar encuestas,3
maynes segundo lugar encuestas,3
maynez ventaja conocido hacer bien mal pues arriesgamos si cumpla propuestas vaya peor,2
votar maynez hacerlo noma decirlo,2
sacan numeros maynez presidente mexico,3
presidente maynez maynez maynez,5
maynez rompiendola,4
sacaron samuel mala vamos maynez,2
sacaron samuel mala vamos maynez,2
sacan numeros maynez presidente mexico,3
mainez presidente mainez mainez,4
verdad maynez puede dar batalla si sucede fenomeno samuel candidato,2
maynez maynez presidente,5
favor alguien lea propuestas maynez,3
candidatos dan pena ajena votare maynez nl mc dando resultados,1
maynez,5
maynez maynez maynez presidente,5
jorge maynez tambien podria dar ref elecciones,3
imaginan maynez gane sras quedan corajejijijij,2
maynez ventaja conocido hacer bien mal pues arriesgamos si cumpla propuestas vaya peor,2
acaba pasar debate maynes menos peor ma pelear,2
puedo sacar mente cancion maynez presidente,4
vamos movimiento ciudadano maynez,4
maynez,5
jorge alvarez maynez tmp parece saber acerca importancia sector empresarial desarrollo economico pais estudiado buenas escuelas,3
gane maynez,4
maynez solo habla hablar sabe existe dividir voto,2
mainez presidente,4
momento dijo,3
ademas empresas ciudadanos debemos pagar impuestos si generan monstruos empresas elektra debe millones amparan pagar segun usted bueno,1
maynes maneja bn cerebro,4
senor maynez si gana traiga aew evento ppv internacional all in estadio azteca,4
arriba maynez,4
maynez mandame saludos,4
jorge ahora sonrio ma bb,4
jorge alvarez maynez che mainez entodo andas voto pati bro,2
maynez siempre,5
bien ardidos chairos demuestran movimiento peor corrupto siempre yolanda maricarmen,1
maynez maynez maynez presidente maynez,5
disculpa mainez,2
candidato mc unico partido colgando satelites,1
jorge maynez,5
maynez,5
maynez,5
maynez,5
maynez maynez,5
maynez maynez,5
maynez,5
maynez,5
maynez,5
maynez,5
maynez,5
maynez maynez maynez presidente,5
literalmente maynez q demostro ma preparado q aquellas do,3
presidente mainez,4
maynez ofrece cosas realistas verdad,4
maynez ma realista hacer universidades nuevas si varias deben arreglar,4
asi maynez verdadera opcion,4
maynez mylov,5
ojala gente recapacite vaya lafinta apoyo maynez,2
maynes buchanan marketing bonito vale pa pura solo habla bonito asi momento hacia pena nieto,1
maynez presidente,5
maynez propuso ventanillas apoyo tramites alcaldias municipales,4
maynez agrado muchisimo,4
maynez peleando partido pierda registro unica mision,2
maynez puede ofrecer joyas corona sabe va ganar cumplir prometa ojito mcprian,2
q mayormente sucede ano creo q excepcioncomo ahora q andan diciendo q maynez vio ma coherente haber buenas propuestas cosa cumpla,2
p deberiame gustaria darte solucion momento si acaso proyecto migala falta,3
amando maynez ojala gane,4
ganara si apoyamos momento eleccion,4
tarjeta digital parece mala idea facilitaria proceso educacion gusta ma maynez sirve ma escuelas si existen estan buenas condiciones,4
problema solo regalando dinero dinero infinito llegara momento va terminar desaparecera ayuda,2
maynez maynez maynez presidente,5
pena propuestas buena pinta mero momento deja pueblo manos malos verdad fio,2
jorge tan mal,2
siento q propuestas maynez van bn,4
bueno ahora veo maynez ve bastante preparado,4
parece apoyo si necesita presidencia quiza ano momento movimiento ciudadano,4
maynez educacion bien,4
primer lugar maynez obvio,5
nombre votare maynez,4
idea casi jovenes van mainez,4
vrd si varios jovenes van maynez persona mayores,2
senora estan loquitas mainez tampoco mucha confianza,2
tan joven sabia maynez tener favoritismo color ma elocuente pensando,4
amigo vamos maynez,5
maynez mailovs,5
mainez anular voto aun convence va buen camino,2
claro si jovenes vamos maynez,4
vamos maynez,4
realmente maynez mejor opcion ayer sufrio ataque vio ma tranquiloy aun asi supo centrar ideasy verdad propuestas normalitas,4
maynez presidente,5
maynez maynez maynez presidente xd demasiado pegadiza jsjs,5
maynez,5
estan mame mainez pueden votar,1
vamos maynez,4
solo va mainez,4
si vamos maynez,4
dia recientes nadie sabia mainez bro,2
gracias movimiento ciudadano,5
presidente mainez mainez mainez,5
maynez ma enfocado ayudar jovenes educacion escuela salud etc,4
maynez distractor dividir voto util,1
maynez maynez maynez presidente,5
ayer viendo debate investigando propuestas vdd voy maynez jaja menos peor,2
seria terrible maynez divida voto oposicion idea narco presidente,1
ideala mayoria siquiera conocen maynez si van moda influencer llamada mariana tenis fosfo,2
mc pinta elecciones,4
maynez duda dio buenas propuestas do anduvieron payasas,5
mayoria conocidos mios estan apoyando maynez incluyo,5
maynes dijo mejor acer escuelas paises primeros mundos diviertan mientras estudian,1
escuelas tiempo completo momento excelente opcion madres trabajamos,4
mejor opcion maynez,5
pues maynez buenas propuestas,4
mejor maynez,5
si maynez mejor miedo,2
mainez mainez mainez precidente,5
propuestas maynez ma realistas posibles,5
maynez mejor,5
maynez pena nieto dejo claro propuestas ano vivo miedo,1
maynez presidente,5
nombre tener mc presidencia llevara declive logrado noo gracias,1
ve nuevo leon siendo ma desarrollado pais mc,4
maynez presidente,5
sabia maynez suena bastante bien dice cosas si ma congruentes hacer,5
maynez presidente,1
vivo miedo constante gane mainez,5
maynez mejor opcion,5
maynez voto,5
maynez bien falta experiencia haber gobernado parece complicado primer trabajo tomar cuenta diputado claro presidente pais,2
va ganar estrategia jalar bloque gigante indecisos si ganando paso quedar do lugar gano mainez,4
maynez maynez maynez presidenteee,5
maynez propuso cosas inteligentes,4
primera vez veo tal maynez,5
si equivoco samual garcia habia escuchado lanzaron maynez titere garcia despues quemado quedo,2
ig noremos objetivo maynes llegar presidencia sino nombre empiece conocer mundo politico,4
maynez maynez maynez presidente,5
exactamente farmacias bienestar podrian ser pretexto movimiento fondos nacion,2
maynez maynez maynez presidente,5
maynez tambien hablo hacer ma universidades,4
serviran universidades si empleo diferencia plantea maynez,4
pocas palabras maynes sabe imss tripartita trabajador empresarios,2
lado sugiere maynez viene siendo mismo hospitales nino mujer existen fecha reconocido logran cubrir requerimientos ofrecen,2
ayer conoci mainez jajajajajaa,4
maynez pena nieto dejo claro propuestas,1
mainez dijo queria legalizar marihuana vapes ventas,2
segun politologos propuestas maynez problema realizarlas mexico,2
propone maynez mismo pena compara propuestas ayuda menores quitando becas jovenes privatizando,1
maynez gana,5
maynez maynez maynez presidente,5
maynez,5
maynez mejor opcion,5
objetivo maynez poder darse conocer futuro,5
maynes,5
inseguridad va tocar tema algun momento,2
maynez,5
maynez,5
maynez vdd unico turbulencias ilegales asi decirlo campana,5
maynez maynez maynez presidente,5
maynez,5
maynez,5
maydez presidente,2
idea maynez quizas tan espectaculares demas candidatos ma realistas cumplir,4
maynez maynez maynez presidente,5
maynez parecen buenas propuestas voto seria util,4
propuestas maynez creo estan super bn problema esq si cumpla,2
ahora pienso maynez buenas idea,4
maynez ma realista centrado,4
maynez rato,5
presidente maynez,5
gran sorpresa maynez,5
maynez maynez presidente,5
gusto propuesta maynez cierto ninos votan pele,4
si supone objetivo gobierno pleno empleo tampoco bueno generar nuevos empleos veces innecesarios ciudadanos dependan gobierno subsistir,2
maynez presidente,5
arriba mainez,4
ahora conozco mainez bien,5
maynez maynez presidente,4
maynez maynez maynez presidente,5
voy maynez,4
creo maynes ma realista propuesta empresas tratos gobierno transparentes,2
maynez presidente,5
estan mainez cancion jaj,4
arriba mainez,4
voy maynez,5
ahora conozco mainez bien,4
mainez mecate,2
jorge mainez vamos marine,4
maynez maynez presidente,4
maynez maynez maynez presidente,4
creo maynes ma realista propuesta empresas tratos gobierno transparentes,5
momento agrada claudia mainez escucha mal aun dudas,2
maynez unico dando propuestas realmente si puedan realizar,5
maynez maynez presidente,4
maynez maynez maynez presidente,4
creo maynes ma realista propuesta empresas tratos gobierno transparentes,5
mainez mainezmainez,2
mainez convencio ma sras,4
aquella parte menciona movimiento feminista ma importante tiempo,3
primero ciudadanos,2
hecho maynes dijo quejamos tratan mexicano gringo peores migrantes propuso,2
maynez ma acertado dijo pais tendria etica moral inmigrantes mexico eua mejor tratados,5
neta maynes hace mal jajaja,2
maynez propuso implementar sistema apoyo psicologico escuelas capacitar maestro dar apoyo casos bullying,5
maynez unico menciono salud mental si recuerdo mal aunque chiripa,4
maynez unico concentrado campana pelearse candidatas,2
tener cuidado miedo fenomeno mc pues jovenes apoyan partidos menos politizados estan sinceros mc entiende funcuonan redes solo,2
estan aprovechando abriendose paso medios circunstancias q partidos estan desaprovechando q mc represente juventud nueva politica solo q esquema q saben usar,4
maynez voten,4
quieren gane maynez vean realidad actual monterrey nl samuel verdadero jefe maynez desastre total lados asi seria peor mismo,2
bloque mejor propuesta si podrian combinar varias si alguno gana serian buenas maynez lejos propuesta joya bajaria malos tratos,4
maynez unico dijo verdaderas,5
maynez unico dijo verdaderas,5
ningun pais presupuesta darle ciudadanos atencion hospitales particulares medicina propuesta loca,2
maynez presidente,4
maynes maynes maynes presidente,4
maynes trae idea buenas nuevas,4
verdad si gusto ma menciona maynez,4
movimiento comparte ideales linea trasada continuidad fortalecer mismo proyecto,4
maynez subio video tiktok unico tocado tema,4
maynez dio propuestas coherentes combinaban sector privado publico maynez poner atencion candidato,5
si maynez aliade,4
aqui ve mainez ma preparado obvio ganara mujer inclusion forzada pais tan necesaria importa si perjudica pais xd,2
mainez super preparado ocupas acido folico mijo,4
repito mainez super preparado,4
presidente maynez maynez maynez,4
dicen mainez deben buscar significado voto util puede mejorar mexico,4
maynez maynez presidente,4
saquen maynez partidoooooo jajaja,2
maynez va perder disfrutando,2
mainez dijo verdades do titeres,2
maynez da mismas vibe pena nieto,2
ay maynez mujeres hizo pena nieto,2
maynes igual pena nieto noooo,2
maynez presidente,4
ojala gane maynez propuestas si buenas waaaaa,5
diria top maynez realidad solo existen asi solo queda ver mejor,4
ningun pais presupuesta darle ciudadanos atencion hospitales particulares medicina propuesta loca,2
favor amigo jovenes maynez buena persona partido dejen llevar cancion trendy seria pena nieto,2
pena nieto tambien veia bien preparado aire ser propuesta fresca hacia nuevo pues sabemos paso maynes ve exactamente igual,2
salio maynez,4
maynez maynez maynez presidente,4
maynes ma realista,5
pregunta seria maynes juanito,4
maynez maynez maynez presidente,4
mainez mecate,2
maynez voten,4
verdad aunque maynez ma popular hizo mejores propuestas,4
quieren gane maynez vean realidad actual monterrey nl samuel verdadero jefe maynez desastre total lados asi seria peor mismo,2
serio si jovenes van maynez valimos ojala haga ley votar,2
votare maynez noma votar t,4
vamos maynez,4
maynes tan perdido,2
viva maynes,5
mainez dueno chaquetas,2
momento agrada claudia mainez escucha mal aun dudas,2
neta maynes hace mal jajaja,2
presentacion lenguaje senas maynez,4
maynez,4
diria top maynez realidad solo existen asi solo queda ver mejor,4
ojala gane maynez propuestas si buenas waaaaa,5
ahora conozco mainez bien,4
maynez maynez maynez presidente,4
maynez,4
maynez presidente,4
movimiento feminista ma importante ahi perdio aunque propuestas si bien encaminadas,3
maynez presidente,4
maynez,4
navegan saber realidad abajo ciudadana mejores propuestas puntos,4
va repetir movimiento ciudadano cmo nuevo leon caballo alcanza,2
vivo miedo gane maynez,2
maynez da gusto dio conocer ma,5
maynez maynez presidente,4
maynez mejor,5
maynez maynez maynez presidente,4
maynez bien ultimo punto ahi compagine,4
mexico tan preparado tener mujer presidente terminaran votando mainez,2
maynez unico dando propuestas realmente si puedan realizar,5
maynez maynez maynez presidente,4
maynez maynez presidente,4
vamos x mainez,4
maynez sorprendio varios momentos ma asertivo candidatas gusta tanta cola pise gente grande debe favores,5
maynez mejor preparado academicamente experiencia diputado dado resultados,5
tener cuidado miedo fenomeno mc pues jovenes apoyan partidos menos politizados estan sinceros mc entiende funcuonan redes solo,2
estan aprovechando abriendose paso medios circunstancias q partidos estan desaprovechando q mc represente juventud nueva politica solo q esquema q saben usar,2
jorge mainez vamos marine,4
arriba maynez,4
mayor miedo gane maynez solo gente dejo influenciar meme cosas escuchan tik tok,2
arrastrada dio maynez ayer,2
mainez,4
maynez ve mejor do sorprendente falta carisma,2
maynez,4
maynez maynez maynez presidente,4
votar maynez hacerlo noma decir,4
mainez adorno wey,2
mainez,2
maynez ahora ve buena opcion,2
mainez lleva menor propuesta,2
sandra cuevas mainez,2
maynez,4
maynez mejor opcion porfavor,4
presidente maynez maynez maynez maynez presidente,4
maynez maynez presidente maynez maynez presidente maynez maynez presidente,4
maynez mejor opcion,5
maynez razon crear ma escuelas mejor preparar maximo existentes,5
partido mainez,2
maynez ma asi,4
maynes,2
maynez stay,4
maynez maynez maynez presidente maynez,4
maynez maya,4
maynez,4
maynez,4
pelean maynez,2
maynezay lob you,4
maynez,4
maynes tipo vamonos unas chela,4
maynez personalidad perro golden retriever,4
maynez pongan caifanes,4
vida maynez we,4
mina maynez vida,4
mitsusan seria maynez si jajaja,2
maynez cague risa,4
presidente maynes maynes maynes maynes presidente,4
viva maynez,5
gualaca maynez,4
maynes ai biu,4
maynez,4
maynez noma va ver pelean candidatas,2
maynez bronco ma echar desmadre jaja,2
jajajaj razon aunque pues nadie secreto candidatos solo van tirar hate excepcion maynez va sonreir,2
peleandose maynezai loviu,4
maynez tiempo,4
wey amor q maynes solo sonria hable lenguaje senas mientras do parten madre jajajajjajaja,4
maynez da mucha ternura,4
jajaja maynez unico,4
linalinda haces peleandote tiktok maynez jajajajajajja,4
maynes sonrie pq problema neurologico hace tener boca abierta forma sonrisa,2
jajaj falto maynez habla trenes q haria dice q van caer jajajja,2
maynez,4
cartel maynez,4
perrito sale cartel quiero presidente maynez,4
aparecio cartel maynez inicio,4
maynez amigo ninos,4
maynez,4
re famoso va maynez,4
pelean maynez ai lobv yu,4
gano maynez movimiento ciudadano subio tiktok,4
maynez,4
maynes,5
maynez,4
maynes,5
gano poderoso maynez,4
maynez,4
maynez,4
maynez,4
creo maynez,5
mainez,2
maynez,4
maynez,4
maynez jajajajaja humor,4
maynez,4
maynez,4
maynez,4
papa maynez,4
maynes,5
