,0
551,claudia presidente
552,excelente presidenta claudia
553,vamos claudia sheimbaum
554,claudia obviamente
555,morena obviamente
556,claudia presidenta
557,claudia dudarlo
558,siii llama claudia
559,mas titere claudia
560,mal fin claudia proxima presidenta
561,arriva claudia
562,claro llama claudia sheinbaum futura presidenta mexico
563,obviamente claudia sheinbaum voto masivos
564,voto claudia
565,claudia titere
566,presidenta valiente asiii doctora claudia
567,aguevo valiente titulo principal principio claudia sheimba viva mexico voto claudia
568,claro claudia proxima presidenta
569,ariva claudia si senor
570,claudia sheinbaum presidenta
571,convenciste votare claudia
572,va gustar reaccion claudia gane hecho jajaja calmese senora quiere traer regresar fox presi
573,mrdas mijo arriba claudia
574,convencio arriba claudia presidenta
575,si precidenta llama claudia
576,vamos claudia
577,claro claudia sheinbaum q dice senora
578,claro q si vamos tener mejor precisenta claudia
579,ahi es nombre claudia
580,claro si haci claudia sheimbaum proxima presidenta
581,claro presidenta preparada claudia
582,claro si vamos claudia sheinbau
583,claro llama claudia
584,claudia claudia claudia proxima presidenta
585,duda vamos claudia
586,refiere claudia
587,si claro llama claudia
588,fuerte abrazo dra claudia sheinbaum y seguimos cuarta transformacion
589,siiiiiiii claudia
590,vamos claudia
591,claudia claudia claudia
592,si vamos tener claudia precidenta mexico
593,serrefire ami presidenta claudia
594,si mera claudia mejor
595,claro preparada inteligente vamos claudia y ustedes aguanten
596,asi claudia tigo claudia claudiaa
597,correcto claudia mas valiente
598,vamos claudia
599,bravo vamos tener presinta inteligente viva claudia shenbaun
600,claro si presidenta claudia plan
601,si presidenta claudia
602,siiiiii mi presidenta claudia sheibaum
603,vamos claudia
604,ssiiiiiiiiiii llama claudia sheinbaum
605,mejor precidente mexico llama claudia
606,propuesta hables partido morena
607,escuche propuestas claudia buenas solo cabe boca q ase morena q enfoque propuestas mejora
608,propuestas ir morena jajaja
609,si mujer valiente llama claudia
610,estan sonando vamos claudia plan
611,tanta suerte xcochitl galvez sube pongan escaleras suenos pendejos vemos urnas vamos morena claudia
612,jajajaj quisiera familia claudia
613,creo xq q apollen si sabemos q morenista cien claudia
614,jajaja jajaja morena
615,jajajaja arriba claudia
616,estan bien endejos morena va dejar caer vez botarga va pelar quisiera porcentaje
617,encuestas compradas junio derrota morena
618,creo contrario morena triunfa junio
619,voto masivo doctora claudia sheinbaum pardo mexico contigo viva amlo viva morena
620,curioso esque reforma va amlo entonces explicas eso
621,amlo gobierno mas podrido politica actual mexico incompetente mezquino
622,tuene aceptacion segundo presidente mejor mundo lopez doriga dice anos habia conocido ningun presidente attaigo pueblo gratis
623,encuestas tan verdaderas honestidad morena salgamos votar ganamos
624,voy claudia
625,confio reforma bien mal creo saben claudia va ganar quieren quedar mal
626,esque otra todas encuestas incluidas anti amlo sacaron despues
627,opositores reconocen proxima presidenta dra claudia sheinbaum
628,conteste voy votar claudia
629,ami encuestaron voy claudia
630,encuestaron votare claudia
631,encuestado seguro modos voto claudia
632,morena miedo xochitl
633,sufran priandejos claudia arrasa presidenta
634,massive caller pone solo puntos claudia xochitl
635,unica todas demas pone arriba claudia
636,ocurrio intensificaron ataque contra amlo hicieron incrementar popularidad
637,asi mas delincuentes libere norma pina mas va favorecer amlo
638,plan c viva morena
639,claudia presidenta
640,plan morena
641,claudia gano
642,dra claudia sheinbaum presidenta
643,amlo hecho propio legado amor pueblo pianistas puede hacer asi bailen hagan pactos van ganar
644,increible periodico odia amlo estan volviendo l c s
645,acuerdate ciro seguidor amlo
646,vamos doctora claudia
647,honor claudia sheinbaum hoy
648,tampoco conteste votare claudia
649,claudia presidente
650,vamos claudia
651,plan morena
652,familia enorme encuestado vamos morena echo dato tios primos familia familias vamos votos mas claudia asi mas familias puebla
653,vamos juntos voto masivo plan claudia apoyo total viva
654,estan sonando vamos claudia plan
655,tanta suerte xcochitl galvez sube pongan escaleras suenos pendejos vemos urnas vamos morena claudia
656,jajajaj quisiera familia claudia
657,creo xq q apollen si sabemos q morenista cien claudia
658,jajaja jajaja morena
659,jajajaja arriba claudia
660,estan bien endejos morena va dejar caer vez botarga va pelar quisiera porcentaje
661,vamos plan claudia
662,q creas vamos claudia
663,rancho andres lopez juntos decretado
664,plan c claudita presidenta
665,dio permiso amlo
666,obviamente claudia preparada oir callo metro
667,veo va claudia
668,jajaja no asistio abuchean jajaja vamos claudia
669,ternurita dicen claramente claudia asisitira mascota cuarta
670,imagino nada mascota claudia responde si conoce respuesta hecho aunque paguen guste
671,bien q sabe presente claudia sabe x q verguenza da senora
672,igual amlo saben dar cara
673,sheinbaum miedo cuestionamientos directos solo quiere eventos modo alaben
674,igual obrador va lugares saben expuestos chairos pesos lunch
675,puro plan c cero votos claudia
676,claudia contamino agua
677,basta ver nuevo leon samuel hecho desastre voto mc morena
678,clau basicamente colgando hizo andrez asegura valla hacer buen trabajo presidente
679,necesita saber quiere llevar pais llevo amlo vuelvo mismo significa haga buen trabajo cargo
680,jajaja tendras hacer quiere recrear jornadas usa maestros estan listos economia padres
681,padres trabajan pueden recoger escuela hijos
682,maynez claudia mosca los microfonos xochitl
683,si vamos claudia
684,chaudia farmacias si k cas hizo valio cosas aun creeras alguien prometio salud dinamarca ame morena
685,asi quedo debate claudia maynez cronometro camaras moderadores xochilt
686,hmm si no claudia solo debe mantenerse moverse maynes debe crecer superar xochitl
687,claudia contesto ninguna pregunta
688,claudia solo titere morena si saben gobierno ah robado mas anteriores tapan ojo dinero regalan
689,claudia presidenta doctora maynez presidente cantante xochitl presidente horoscopa
690,viva claudia presidenta mexico
691,chaudia farmacias si k cas hizo valio cosas aun creeras alguien prometio salud dinamarca ame morena
692,pues si solo escoger mas mejorcito darle oportunidad alguien mas maynez verdad amlo unico bueno aumentar beca
693,chaudia farmacias si k cas hizo valio cosas aun creeras alguien prometio salud dinamarca ame morena
694,xochilt regresar pasado claudia conformarnos maynez intentar nuevo mexico
695,claudia sheimbau
696,plan claudia
697,pues claro voto claudia
698,claudia presidenta
699,ayudo asi claudia
700,claudia paso evadiendo preguntas lit contesto sumado eso parecia pelea xochitl unico q verdad mostro bien debate maynez
701,debate votaba claudia pensarlo despues debate menos voy considerar propuestas demas ver tan probable cumplan
702,claudia maynes good
703,claudia presidenta
704,claudia unica plan definido pues hablando continuidad
705,maynez lleva punto aqui proponer cambio gradual xochitl cae populismo dar asi mas paneles solares comunidades rurales dinero hara claudia sabemos que
706,poblacion sino tambien asegurarse existan recurso mantenerlos igual forma agrado sheinbaum dado atencion transporte publico litio late
707,segundo mas mismo forma calmada bajo mesa a pesar tampoco simpatizo claudia mejores propuestas haciendo gradual quitando cosas afectaran
708,claudia fin
709,mejor propuestas claudia
710,claudia sheinbaum
711,siendo ingeniera ambiental supone ventaja dos siento propuestas sheinbaum mas vacias
712,dije mejores peores candidatos mejores peores sino sheinbaum mas simples suficientemente ambiciosas
713,resumen propuestas sheibaum arreglar apoyos gobierno pregunto sacara dinero
714,pronto gobierno anterior obrador tendras toda razon
715,ex secretaria energia lilly tellez pertenece pan morena refiero gobiernos chingan dinero pueblo
716,dejo bueno bases ied sumando disminucion costo mantener pemex pero solo duro pocos anos obrador diera marcha atras
717,voto morena cumplido todo si cosas hace falta mas anos arreglar pais
718,razon esto amlo asegura claudia cumpla un poco
719,hoy mas cara gasolina mas antes cuesta litro casi barbaridad segun amlo habran gasolinasos
720,controlado determinado amlo si amlo intentara regular precios tacharian comunista
721,perdon claudia propuestas mas realistas mas apegadas realidad mexico
722,subio vez gano claudia
723,viva claudia
724,suena bien propuesta xochitl cambiar pemex agrada menciona jorge necesario hacerlo forma gradual creo sheinbaun mejor enfoque corto plazo
725,seria candidato gobernador aqui habla pais
726,da miedo refinerias pasa mismo paso luz fuerza estoy favor maynez propuesta energia siento mejor claudia mas realistas
727,maynez buenas xochitl tambien sheinbaum pues quiere medio seguir adaptando petroleo
728,siento si pero vdd claudia siento mas realistas igual puesto pensar si cierran refinerias puede pase mismo paso luz fuerza
729,definitivamente claudia
730,maynez solamente aspira tener puntos xochitl mas arriba maynez puntos xochitl caludia separa puntos diferencia
731,felicidades ganara claudia
732,claudia debate gano maynez
733,dra claudia presidenta invite maynez gabinete juntos harian trabajo extraordinario mexico adios prian prd siempre
734,arriba claudia
735,vamos claudia presidenta
736,morena numero vamos
737,vamos claudia
738,claudia sheimbaun presidenta
739,claudia presidenta
740,claudia presidenta
741,vamos claudia
742,vamos claudias
743,claudia sheinbaum presidenta
744,tercer devate gano claudia
745,claudia presidenta
746,claudia verdad nunca votado vista ojos cerrados diferencia
747,morena narco partido mas corrupto mexico necesita q regalen dinero sabemos generarlo candidatadelasmentiras somos igual xochitl
748,claudia devoro
749,xochicles pena nieto el solo relleno arriba claudia
750,vamos morena viva morena viva mexico
751,vamos claudia sheinbaum moreno vota
752,quisieras vv claudia devoro
753,claudia presidenta maynes segundo lugar
754,voto masivo morena
755,claramente vamos claudia
756,entiendo dicen claudia gano debate verdad mas obvio gano xochitl
757,vamos claudia
758,arriba claudia presidenta
759,viva claudia mejor
760,dra claudia
761,plan claudia
762,pues respeto si recones haciendo lopez obrador metes negatividad
763,claudia presidente
764,crees claudia si continuidad abrazos delincuentes
765,estan morena prian detestan
766,entonces batalles vota x morena si dices q mismos digo q bien pulseras
767,roy campos militante morena
768,mitozki obrador roy campos
769,si quieres puedes ver pitoski va gustar chairos estan acostumbrados morena diario
770,mitoski mas beneficiada pagos recibidos morena morena va
771,creeeo jajaja vamos claudia
772,vamos claudia
773,plan voto masivo morena plan
774,duele claudia sirve igual narcobrador
775,narco obrador paso nadie creyo ahi garcia luna dices jajaja
776,pues si juzgamos imagenes eventos xochitl galvez claudia sheimabaun pues lugar dudas xochitl presidenta gente harta tanta p nche tranza dijera amlo
777,ay confiarnos fifis anda fuertes ay pasar toda familias ay dejar sola claudia julio vitoria morena
778,dado familia colonia claudia
779,mexico si mexico morena incluyendo edomex jajaja
780,huele manada ami incluyas voto x claudia
781,todo peeermiteme decirte q nadie dice q botarga preferida ls mayoris gente q encuestado dixen q clauidia
782,presidenta compania tranza mex jamas claudia
783,proxima presidenta ajua ajua ajua mas ajua bravo claudia arriba claudia
784,chairos curaos espanto ay confianza xochil ase cosquillas claudia ba ser presidente
785,morena cerebro seco
786,jajaj vamos arrasar mexico claudia vamos plan
787,nel varios conozco votaron amlo estan arrepentidos voz ellos estan ahora xochitl voy negar disfruto
788,creeeoooo acabo hacer encuensta tiktok claudia tenia xochitl
789,jajajaja pomada ardor morena vamos claudia plan
790,ay confiarnos amigo fifis andan fuertes ay pasar todas familias demos foto masivo morena
791,hare mas gente lamentablemente sabe obrador hecho ah perjudicado sistema salud enfermero digo peor
792,eso agrado gobierno entiendo completamente eso punto vista claudia xochitl van arriba tanto aqui digo alguien dentro
793,parece buen legislador propuestas posicionamientos congruentes tiempos vivimos gusta joven veo mas fresco xochitl claudia creo titere
794,sincero asi falten padres seguire dinero siquiera interesa pasa pais hace mentada madre hacen solo gobierno sino
795,claudia sheinbaum
796,menos morena claramente mas frente puede hacer claudia
797,todo primera vez votare claudia
798,mmm no veo potencial claudia
799,vamos claudia
800,plan morena
801,realidad mayoria votantes sabemos votar queremos xochitl claudia entonces seria opcion viable
802,mala opcion lastimosamente idea si continuarian avances morena diferencia votos
803,buena opcion deberia ser contrincante sheibaum botarga
804,bro firmemente convencido votar sheinbaum xochitl tampoco convence irle
805,voy pintar barda apoyo claudia
806,si puede cambiar crese inseguridad mexico caera economia ademas fallos aunque dice ganara claudia ira mexico gustado mas
807,tema morena convertira pri si siguen van obrador recomendo claudia votaremos ella despues sabe pase
808,rumbo mismo xochilt sheinbaum misma ideologia
809,menos cochi claudia puedes encontrar paginas jorge se
810,xochilt gasto casi millones precampanas mas millones claudia aun temprano ver gasto campana
811,respeto favor nadie ofendiendo nadie recordemos precampana candidata xochitl gasto triple sheinbaum
812,favor momentos derecha invirtiendo ultimo centavo campana sabemos ganara claudia
813,acabo ver propuestas xochitl estas oficial voto claudia
814,sinceramente veo mas solida campana claudia convencido aun mas escuche hablar altagracia gomez apoyando proyecto inteligencia congruencia
815,si morena mame pobreza cada vez alguien va bien hecho cosas va bien ponen criticar
816,desequilibrio yo cuantos sexenios mas ocupa morena hacer verdad funcione resultados perdere voto personas regalan dinero si
817,dinero alcanza corrupcion demostro amlo si quieres ejemplo tambien nayib bukele
818,cochitl haciendo cuentas solo alcanzara programas propone cambio claudia sheimbaum dijo hizo calculo presupuesto nacional baso prop
819,si hecho calculo aumentaria gasto publico mas deficit deja obrador digo ahorita tome sorpresa sheinbaum va subir impuestos
820,amlo dedico sacar dinero debajo piedras alcanzo deficit fiscal pib amlo va dejar finanzas numeros rojos
821,https www bloomberglinea com latinoamerica mexico gobierno de amlo cierra con deficit fiscal mayor al esperado
822,gusta propuesta claudia futura presidenta
823,excelente voto toda familia claudia siga transformacion viva mexico
824,transformacion convertimos venezuela
825,amlo vene sheinbaum zuela ya saben inventar
826,voto claudia va ir bien
827,dinero hay grupo pequeno poblacion amlo tmb dijeron daria dinero sobro raro
828,habra sobrado bolsillos alguien extrano
829,xochitl solo quiere echar tierra claudia voten maynez maynez xochitl estan juntos ven
830,propuestas igual amlo y servicio salud dinamarca no va continuar
831,argumentos echando culpa pasado eso aprenden amlo
832,sabes raices pri como surgio anteriormente dejanban vender libros mario moreno mexico dios lee entenderas muchas cosas pri salio tratado bucarelli
833,dios mio anos toda via van defendiendo lopez obrador recordando felipe pena nieto cambia discurso
834,excelente deben hablar propuestas claudia
835,siempre amlo manda mujer viva patriacardo
836,claudia anmlo
837,parecian propuestas amlo
838,futura presidenta doctora cientifica humanista dra claudia sheinbaum
839,darle seguimiento anterior decian amlo podria vieron si recuerden dinero altos funcionarios tenian empleos ganando mas presid
840,amlo cumplio dijo acuerdense regale dinero significa sexenio exito cierto regala el impuestos
841,igual boy claudia
842,vamos claudia vamos morena
843,vamos claudia presidente plan
844,claudia presidenta
845,vamos continuidad trabajo amlo t si voy claudia arriba sheinbaum
846,voto total claudia
847,vamos tigo claudia familia
848,voto masivo morena plan continue
849,imagen lider mas personas siguen lopez obrador veamos tan bien aplica
850,claudia sheinbaum proxima presidenta trasformacion plan continuidad morena
851,seguro recien nacidos habia anterior administracion amlo retiro
852,vamos claudia
853,miedo tantos van morena
854,pues bien si quieres tener fe criterio personal claudia parece candidata mas preparada xochitl
855,empezando morena
856,trata opciones trata salvar constitucion libertados libertad voto libertad trabajar quieras etc morena quiere gobierno autoritario mas grav
857,oposicion quitar morena segundo lugar xochitl asi hacer voto inteligente xochitl
858,jajaajaj acaso decian amlo iba llevar quiebra mexico raro economia sigue creciendo mejor estudia enganes tik tok informaciones falsas
859,bruh literal gracias morena madre viva medicamentos cuesta pesos solo bote gracias morena salen gratis apoyo operacion etnia gratis dios q viva mor
860,esten comprados realmente vean cambio pais entro morena goberno pri solo vendieron robaron ademas informense bien
861,se neta cabeza sienten votan morena dan dinero realidad votamos si preocupan pais
862,si voy morena
863,da mas miedo pierda morena
864,perdon xochitl bien mensa hablar sabe maynes va ganar nadie conoce aunque claudia gran opcion pues tampoco peor
865,miedo miedo jajajaja morena
866,val araujo miedo tantos van morena
867,puro chaito puro nini votan morena
868,morena unica opcion
869,mello yo morena
870,morena gana
871,checate plan veras morena perdicion
872,caer comunismo unico morena metiendo mano ahorros afore
873,pais verga pendejete probablemente votarias claudia hecho tener beca pobreza
874,si afectaron mexico apoyaron partido afecto estan morena asi seria ignorante parte gente votar morena
875,solo fanatismo ponen razonas bien claro morena hecho mal seguridad suelos
876,vives burbuja sabe ganara morena solo ganara elecciones duraran mas anos poder
877,jajajajaja da pena personas apoyan xochitl historial siguele diciendo adios privilegios morena sigue
878,mas nesecitados van votar morena regalan becas bien compraditos
879,miedo creas da miedo votar morena informate
880,miedo voten morena
881,dicen morena estan conformes dinerito ninis escuelas universidades
882,hacer fila pedazo pan viva morena
883,fijas facha dicen morena ponga leer cuanto falta
884,morena va ganar
885,debesite tener miedo tantos anos prian q hicieron pobres abuelos padres ahora
886,val araujo apoyos sociales da morena estudian menos trabajan
887,mas probable gane morena pri quemado presidentes inutiles
888,privilegiada jajaja adaptaste pensamiento padres dinero
889,miedo gane prian si dieron rienda suelta narcotrafico matan candidatos morena
890,digo dicen anos morena poder puedes votar quieras obligo
891,morena mejor partido amlo mejor presidente comparacion pri pan mil veces morena
892,si amlo pudo puede tambien sheubaun ademas experiencia doctora asi claudia presidenta
893,ntp morena xochitl
894,pues claro jajaja morena beca pal pisto
895,si da miedo vote amlo mira rl sexenio mas violento arrepiento
896,dime razones explica votarias morena si pri
897,q votan morena pasa despierten vean pais
898,piensas amlo jajajjajajjajajajajajja jajajjajajaja
899,morena quiere quitar ine propiedad privada cambiar constitucion para mantenerse poder socialismo comunismo misma receta venezuela cubate invito leer eso
900,morena tampoco
901,morena mijo factores
902,sabes dices primero lee inv leer nuevo constitucion propone morena articulos luego opinas
903,exactamente hizo pri anos malo amlo buscar mejorar ley pueblo
904,devaluando amlo haciendo nda
905,aun asi alcanza madres asi subio sueldo tambien impuestos inflacion
906,verdad igual prefiero futuro caro entonces viva morena
907,sirve dolar si jitomate pesos debe programas federales incentivos agricolas quito amlo gobierno abandono sector agricola
908,pues creo vayan evitar morena tendra control total meses solo ocupa poblacion demas sobra
909,ser pariente andrea legarreta
910,jajajajaja wey cree gracias amlo
911,morena debe ser sacado mexico son socialista
912,aun ancianos dan pension pesos diarios amlo dijo apoyaria abandono completo
913,pues si mas hacen nadamas dan pesos callarles boca construido sirve pura gente sesos vota morena
914,cada dia peor tanta inseguridad cosas super caras paso si gana morena vamos terminar venezuela fin gente quiere ver realidad prefieren vivirlo
915,siempre van subir precios si haz visto cosas suben leve sexenio pena subio locamente morena aumento salarios mas ademas dar trabajos
916,jajajaja dolar bajando ver amlo solo inversion extranjera hace peso mantenga
917,depende amlo wey
918,muchacha dijo a votan morena vean pais respondiste con dolar bajando por si olvido
919,puro escuncle sabe bien politica jajajaja saben culpa amblo
920,escuchado inflacion global inflacion mundo culpa amlo neta pasan
921,votarian morena estan dentro programa jovenes construyendo futuro raro jovenes pueden trabajar ningun problema
922,huevo morena
923,q dijeron morena estan dando becas ahi mantienen
924,mentira q dice morena bueno cada sabe va votar dios mexico libre
925,jajajajaja gracias seguire morena
926,economia mexicana subiendo bastante empresarios estan invirtiendo peso etc creeme mil argumentos mejor morena
927,hace anos gobierna calderon apoco culpa muerte miles ninos cancer tratamientos amlo
928,vacunas agua ninos cancer cargo entonces javier duarte haciendo ahora javier duarte pidiendo votes morena
929,linea usuarios llevaban meses denunciando falta mantenimiento habian informado propia claudia contrato empresa extranjera noruega determinar causa caida
930,conclusion llego empresaque falta mantenimiento contribuyo caida hizo claudia descalifico empresa misma contrato construyo admstrcion ebrard
931,esposo claudia carlos imaz recibio lanota carlos ahumada financiar campanas politicas videos hay
932,si apostamos educacion pais saldra adelante prueba pisa realizada gobierno amlo demostro retroceso ninos ciencias espanol matematicas
933,paises mas importaciones pues si uds hicieron tratado libre comercio amlo sabia pais recibia entiendo porq acepta ineptitud sistema salud
934,michoacan ex gobernador silviano quitado miseria tierras campesinos sembrar aguacate habia problema sequia desviaba mucha
935,colegio rebsamen helloo cuantos ninos fallecieron y claudia valio mdrs vez clausurarlo salvar vida ninos sabia infraestructura mal llego terremoto
936,mira si bueno abuela bien ojala siga bien medicinas dices realidad otra empeoro morena tristemente
937,amlo haciendo cosas bien creeme si interes robar podria reelegir gana super facil hizo
938,creeme estan cosas bien parece realidad otra morena destruyo menos funcionaba servia gente
939,crees sacado dinero apoyitos aparte erario publico mas bien qn chingando das cuenta morena
940,pues chingado chingo nada argumentos volada vas insultos prejuicios imagino regalan dinerito votas morena
941,problema sabes informas solo ves mananeras datos amlo cositas buenas contadas suuuuperr bien jajaja
942,https www eleconomista com mx amp politica gobierno de amlo invierte menos en aprendizaje y permanencia educativa para darselo a las becas mexicanos primero html
943,dicen ser nuevos esperanza pasan mintiendo datos siempre asi morena ahora mintio cifras aumentaron desaparecidos disminuyeron feminicidios
944,unico hiciste fue es fox robaron corrupcion mejor responderme pregunte fideicomisos esposo c hijos amlo medicinas quimios
945,si sabes tambien ganan propio dinero hijos amlo toro mundo
946,incluso ex gobernador silviano helicoptero dije muchisimas propiedades inclusive robando agua aguacateras
947,entiendes juego democracia si gana claudia numero mentiras dice increible
948,si bien quejas pri calidad moral haces si peor pri ahora morena sorpresa mentira
949,nunca respondiste nada medicinas educacion esposo cludia colegio linea pruebas corrupcion morena solo contestaste mismo es pri
950,pues ahora si cada sabe motivo votos agradezco apoyo amlo clara brugada gracias oportunidad brindaron empleo estudios
951,basicamente dicen morena beca mil pesos mejor pongan trabajar
952,educacion prueba pisa demostro retraso educacion ninos cn morena morena importa educacion importa sacar gente pobreza crezca prospere
953,jajajaja vamos clauda voto masivo
954,si acuerdo contigo claudia mentirosa dice respeto voto
955,pues prian peor asi voto morena
956,mismo pais antes vota morena
957,vamos morena
958,disculpa razon entrara amlo mexico paraiso disculpa nuevo
959,debate presidencial papearon maynez claudia hecho misma jodio
960,votan xochitl ven dejaron morena
961,no despierta tu pri dejo pais amlo levantando
962,pais asi culpa prian siempre presidentes morena noto cambio mejor prian
963,informate tu simplemente segundo mundo sexenio morena cosa nunca paso pri pesar pandemia
964,desperte dia deje votar prian comence votar morena claudia presidenta
965,pues van votar morena jajajaja
966,respeto pais acabando gobierno hace anos gobernado cdmx gente lopez obrador trasporte mal igual q servicios medicos agua toda contaminada
967,esque morena regala dinero van morena vayan ver sector salud mal medicamentos si cirugia piden instrumentos ocupan
968,efectivamente despertamos padres abuelos votaban poreso dejaron mas anos prian ahora resulta quieres cambio solo anos
969,votaremos morena vimos prian hace mexico
970,puro mantenido morena
971,puro mantenido morena
972,devaluando amlo haciendo nda
973,exactamente hizo pri anos malo amlo buscar mejorar ley pueblo
974,gente apoya morena amlo mejor presidente mexico obvio va hacer ala perfeccion mayoria gente apoya
975,jajajaja votar morena mejor opcion anos historia respaldan afirmacion
976,veo mejor nunca voto morena imagino quieres regrese calderon pena extranjero
977,cuantas veces gano morena
978,votan morena si ven pobres describe amlo
979,jajaja mayoria test blanca si moreno jaja
980,maynez morena tmbson aliados
981,morena dio beca debo vida obviamente morena
982,si sabes saca morena dinero darlo becas desconozco si promedio alto escaso recurso unicos si deberian darles resto merece
983,p ndeja dices nmms beca bien gane gane va seguir beca pais mal gracias morena prian demosle oportunidad maynez dimos obrador
984,becas siempre existido muchisimo morena estudiante siquiera existia morena beca prepa universidad pti
985,siempre promedio esforzaba chingo nunca toco beca pri gracias morena uni si toco derecho
986,ex gobiernos robaban dinero pensiones becas morena dando doble
987,impuestos padres
988,pedo banda dice prefiere quedarse morena solo apoyo comprar voto dinero cada fin semestre hace mmd corriganme si equivocado
989,responderle chico haciendo quieres el lo vuelvo repetir especifico morena ayudo entonces viene comentario demeritar agradece captas
990,chico especifico morena dio ayuda cierto gracias gobierno estan ayudas decir debes derecho demeritas hizo gobierno actual
991,morena da becas hacer nada
992,beca bro aun asi voy votar morena ayudo pais la zona mas pobre
993,aqui ejemplo futuro mantenidos morena
994,morena ven estanos
995,gran honor obrador
996,jajja xochitl nmms quejan morena prian siempre gobierno peor
997,digas bien claudia
998,vivimos oaxaca apoyar morena
999,dicen morena bien
1000,empieza m morena
1001,exacto morena mejor
1002,mexico acento claudia
1003,mexico morena
1004,mexico morena
1005,morena mierrrrrrr d
1006,morena mierrr opacos r ridiculos escorias mas animales
1007,morena becados
1008,bueno gobierno amlo jodido recibe becas
1009,si sabe cierre ocico apoyo amlo recibo beca trabajando
1010,si saben morena casi todas empresas van ir banca rota ensambladoras van ir mexico
1011,dijieron amlo hahah aqui siguen
1012,segun quien entendido parte importante empresarios mexico reunio claudia
1013,jajajaja digas tonterias mexico fuerte aspectos gracias morena siga ta transformacion
1014,amenaza desafuero amlo jefe gobierno maaa
1015,entonces puede expresar dos mil trabaje jefe gobierno obrador porqueria jefes habla bien
1016,solitos acaban declarar ustedes hacen x beneficio x persona xke bien sabido amlo solo burlaba decia pio mananera cuestionaba problemas serio
1017,habla igual amlo
1018,beca voy morena tambien jal
1019,menos beca voy morena
1020,dice vv morena
1021,menos morena da becas pri robaria espejos escuelas tal robar mas dinero
1022,flojos sirven dan dinero morena obvio
1023,beca voy uni particular padres votaran morena tambien da gusto pagar impuestos sexenio
1024,recibo ningun apoyo votare morena
1025,necesita dar despensas chafa saber claudia chingona
1026,idea claudia
1027,alomejor quiso decir claudia puso nervioso
1028,si dice xochitl copia amlo
1029,hahaha perfil van morena
1030,morena recibimos gobierno tambien profesion patrimonio propio
1031,obvio usted votara morena
1032,gracias voto xochitl veo dicen morena asi vamos claudia
1033,neta mal si votas morena
1034,nunca morena
1035,siempre morena
1036,claudia mato personas dar mantenimiento metro daba medicamento personas tenian covid claudia defiende narcos junto amlo
1037,chiapas fuentes chiapas ejemplo mas nitido fracaso seguridad sabemos amlo defiende mafia amlo dio espalda chiapas
1038,raro hables rco supuestamente morena gran mayoria gente prian estan carcel profugos justicia
1039,siempre morena
1040,siempre morena
1041,siempre morena nunca corruptos
1042,vamos claudia morena
1043,prian ahora morena
1044,trata tirarle gobierno actual fallas pasado y si fallaron cosa reclamar muchas cosas iniciaron bueno transformo cosa nefasta
1045,refieras mija mas suficiente saber votaras morena
1046,senil obrador si habla bonito eh
1047,jajaja obrador pregunta
1048,igual xochitl pensando obrador boleta
1049,amlo habla bien jaja
1050,arriba claudia
1051,claudia mujer preparada
1052,morena no chambear
1053,vv otaku becado sigue votando morena
1054,morena trabajo
1055,puros ninis quieren bandeja plata votaran morena
1056,ok entonces votaremos morena
1057,realmente vi marcha ine toca gente clase alta media adultos mayores puro adolescente becas vota morena becas afectan economia
1058,ine sacar corruptos becas estan lopez obrador solo prianistas quedaban
1059,agradecido morena quitar outsourcing poder generar antiguedad
1060,jajajajaj raro verdad quieren insultan morena clase obrera quieren dicen saben chambear jajajajaja callenseee
1061,trabajo votare morena cosa ver
1062,estudio trabajo amigo digo voto morena
1063,votan morena gusto si necesidad ellos familiares si votas morena alguien familia mismo dependes ellos
1064,libro amlo cartel sinaloa ficticio que a garcia luna entambaron puros testimonios para alla va sidamlo
1065,mejor voto morena embolse nuevo dinero total mal odia pobres
1066,mundo fantasia amlo trabaja formalidad paga impuestos malvado ignorante
1067,si pagaran impuestos empresarios amlo tendria pagar tanta porqueria en serio crees pueblucho paga impuestos
1068,jajajajajaa wey si sabes amlo presidente menos apoyo dado campo antes daban chingo mas aparte darte insumos
1069,si pagaban impuestos recibido ningun apoyo amlo pienso menos ayuda gente necesita ambiciosos corruptos
1070,wtfporque piensan si vota morena necesidad familia clase media ningun apoyo gobierno reconoce gobierno dado mejores resultados anteriores
1071,pues vdd mal comentario bueno roben simpre mismos hacian asi botar morena
1072,bro comente otro checa gabinete morena googlea anteriormente no compatriota cegado escuchar
1073,voto morena eleccion partido asesino estudiantes maestros hizo si debe gobernar mexico
1074,hermanito checa gabinete morena checate fecha dices mejor
1075,morena mismo
1076,haz quieras prian ahora morena
1077,jajaja va ganar prian veras mas facil gane morena
1078,claro si tal tener morena
1079,asi estan morena puro jodido analfabeto vota morena partido quejan prian mutaron morena
1080,verdad pero eligo claudia
1081,no muchisimas votaremos morena solo vino fregar trabajos pesar ser ricos clase alta dicen
1082,realmente acuerdo xochitl si seguros queremos morena
1083,morena sacado varios puros escuela requieren cosas pagar sustentan becas
1084,becas siempre morena lavo cerebro
1085,si conformando votarian morena vive toda vida becas mundo pasa eso
1086,gente vota morena literal definicion parasitos estan esperanzados apoyos mismo van votar pienso discutir dice presidente terminos clasistas chairo
1087,muchisimo va quitar aun gane morena vez
1088,sabes sacan dinero beca jubilacion ahorita si agusto dan dinero hacer futuro andes batallando quejes
